state,year,sid,cdl,pre2_cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,lagprisoner,poverty,exp_subsidy,exp_pubwelfare,northeast,midwest,south,west,effyear
Missouri,2004.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.43408748507499695,5.0,9.0,6.337142467498779,118.6871566772461,353.7879943847656,724.5108032226562,2833.168212890625,463.5243835449219,6.390847206115723,1.145698070526123,0.10740919411182404,0.17901532351970673,5586114.0,341.435924866553,5.699999809265137,48638.0,0.011063147336244583,1.1391282081604004,0.01183291245251894,1.807428240776062,556.3975219726562,547.5040893554688,13.169118997571477,135.0609893798828,1169.171142578125,0.0,1.0,0.0,0.0,2007.0
Missouri,2005.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,402.0,0.46928849816322327,5.0,6.0,7.137897968292236,127.77192687988281,377.3852844238281,760.345947265625,2828.312255859375,456.310546875,7.173409938812256,1.3672093152999878,0.10653579235076904,0.12429175525903702,5631910.0,330.04788783911675,5.300000190734863,48009.0,0.010760115459561348,1.1475681066513062,0.012695515528321266,1.7755610942840576,547.2921142578125,556.3975219726562,13.508010603862633,142.64111328125,1252.054931640625,0.0,1.0,0.0,0.0,2007.0
Missouri,2006.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,370.0,0.4747926890850067,4.0,8.0,6.332674503326416,130.02520751953125,379.3614501953125,765.1753540039062,2628.45361328125,434.81512451171875,6.315559387207031,0.9926895499229431,0.08557668328285217,0.15403802692890167,5842713.0,331.66099378833087,4.800000190734863,48207.0,0.011176315136253834,1.113968849182129,0.013332847505807877,1.7126632928848267,516.318359375,547.2921142578125,13.403037253412927,77.53460693359375,1110.0731201171875,0.0,1.0,0.0,0.0,2007.0
Missouri,2007.0,26.0,0.3397260308265686,0.0,0.0,0.0,0.0,1.0,367.0,0.4987049996852875,7.0,15.0,6.29001522064209,132.347412109375,394.5399169921875,768.9757690429688,2678.775146484375,409.1252136230469,6.29001522064209,0.9426453709602356,0.13711205124855042,0.27422410249710083,5834644.0,341.9403137535041,5.0,48377.0,0.011723080649971962,1.1032549142837524,0.014225374907255173,1.7309882640838623,511.71929931640625,516.318359375,13.00583206104777,78.52996063232422,1046.2659912109375,0.0,1.0,0.0,0.0,2007.0
Missouri,2008.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,456.0,0.5140616297721863,12.0,15.0,7.762591361999512,125.9037857055664,344.6352233886719,779.1871337890625,2554.181884765625,353.43621826171875,7.762591361999512,1.4129278659820557,0.22130194306373596,0.2723716199398041,5874327.0,345.8949425185217,6.099999904632568,46620.0,0.012580164708197117,1.0903717279434204,0.014844253659248352,1.7327942848205566,513.8630981445312,511.71929931640625,13.191928198753661,87.07723236083984,1074.38623046875,0.0,1.0,0.0,0.0,2007.0
Missouri,2009.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,387.0,0.5223880410194397,3.0,13.0,6.5544538497924805,125.9572982788086,340.13720703125,738.2821655273438,2384.059814453125,295.17059326171875,6.5544538497924805,1.0331310033798218,0.06774629652500153,0.23711203038692474,5904382.0,346.9626457095764,9.100000381469727,49574.0,0.013515385799109936,1.0687824487686157,0.015513901598751545,1.7323404550552368,517.6325073242188,513.8630981445312,14.401439473259014,94.10496520996094,1212.7801513671875,0.0,1.0,0.0,0.0,2007.0
Missouri,2010.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,420.0,0.5288649797439575,5.0,10.0,7.046491622924805,102.87877655029297,323.2662048339844,738.92529296875,2354.19921875,269.2934265136719,7.063269138336182,1.2918567657470703,0.1006641685962677,0.18455097079277039,5960413.0,341.83872828946585,9.399999618530273,46184.0,0.011291163973510265,0.9936056733131409,0.01426075678318739,1.8034656047821045,513.7731323242188,517.6325073242188,14.02751789,93.36752319335938,1226.9276123046875,0.0,1.0,0.0,0.0,2007.0
Montana,2000.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.23152709007263184,1.0,0.0,2.279376268386841,23.135669708251953,259.3930358886719,413.0229797363281,3040.4599609375,216.08486938476562,1.3676258325576782,0.11396881937980652,0.22793763875961304,0.11396881937980652,877433.0,277.5140666010966,4.800000190734863,41499.0,0.706834614276886,12.456563949584961,1.1550740003585815,23.960119247436523,353.8731689453125,334.2852478027344,13.411508343087164,90.752197265625,791.2686157226562,0.0,0.0,0.0,1.0,2009.0
Montana,2001.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.10869564861059189,0.0,2.0,3.8652219772338867,26.1470890045166,310.9230041503906,417.21661376953125,2806.151123046875,207.01673889160156,2.61470890045166,0.4547320008277893,0.11368300020694733,0.3410489857196808,879639.0,297.8494586983979,4.5,39564.0,0.7335963845252991,12.593120574951172,1.163886547088623,23.30751609802246,378.3370361328125,353.8731689453125,14.184909946011945,96.35201263427734,843.8002319335938,0.0,0.0,0.0,1.0,2009.0
Montana,2002.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.16607773303985596,0.0,1.0,1.8087537288665771,31.99233055114746,300.818359375,371.8119201660156,2676.842529296875,201.56298828125,1.130471110343933,0.22609421610832214,0.11304710805416107,0.22609421610832214,884587.0,306.0185148549549,4.5,42219.0,0.7544763684272766,12.723339080810547,1.159071922302246,22.624343872070312,375.655517578125,378.3370361328125,14.261344559664565,101.42037963867188,904.3439331054688,0.0,0.0,0.0,1.0,2009.0
Montana,2003.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.1409395933151245,0.0,0.0,3.361355781555176,33.389469146728516,311.1495056152344,417.0322265625,2554.63037109375,213.55813598632812,2.3529491424560547,0.44818076491355896,0.11204519122838974,0.11204519122838974,892497.0,308.1242850116023,4.400000095367432,40435.0,0.7686300277709961,12.73460865020752,1.1629170179367065,21.973966598510742,405.6036071777344,375.655517578125,14.466043023113803,101.501953125,881.1880493164062,0.0,0.0,0.0,1.0,2009.0
Montana,2004.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.10300429165363312,0.0,0.0,3.326307535171509,25.834321975708008,242.48780822753906,389.73236083984375,2448.384033203125,179.3988494873047,2.550168991088867,0.22175383567810059,0.11087691783905029,0.11087691783905029,901901.0,306.13116073715406,4.199999809265137,39195.0,0.7864499688148499,12.724900245666504,1.161657452583313,21.320632934570312,429.86981201171875,405.6036071777344,13.868595333634179,99.75594329833984,975.3136596679688,0.0,0.0,0.0,1.0,2009.0
Montana,2005.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.22033898532390594,0.0,1.0,1.9766079187393188,19.4366455078125,234.777099609375,399.9336853027344,2612.85595703125,216.43856811523438,2.0864195823669434,0.43924620747566223,0.10981155186891556,0.21962310373783112,910651.0,307.03310049623843,3.9000000953674316,41673.0,0.7990986704826355,12.762188911437988,1.1642221212387085,20.769756317138672,387.8544006347656,429.86981201171875,14.519942326972682,101.06316375732422,977.3485717773438,0.0,0.0,0.0,1.0,2009.0
Montana,2006.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.3333333432674408,0.0,1.0,3.599285125732422,24.77155113220215,312.2909240722656,358.2347412109375,2298.884765625,206.32373046875,3.3875625133514404,0.42344531416893005,0.10586132854223251,0.21172265708446503,944632.0,291.4362418380914,3.200000047683716,44451.0,0.7844324707984924,12.28457260131836,1.1430906057357788,19.73911476135254,378.13665771484375,387.8544006347656,14.03054311096808,104.46663665771484,976.0128173828125,0.0,0.0,0.0,1.0,2009.0
Montana,2007.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0.21739129722118378,0.0,1.0,2.429196834564209,24.291967391967773,306.818115234375,356.24700927734375,2328.015625,212.71315002441406,2.3235795497894287,0.10561725497245789,0.10561725497245789,0.21123450994491577,946815.0,289.4968922123118,3.0999999046325684,45906.0,0.773857593536377,12.083881378173828,1.1584100723266602,19.575523376464844,365.6469421386719,378.13665771484375,13.8815924969503,110.60877990722656,1104.020751953125,0.0,0.0,0.0,1.0,2009.0
Montana,2008.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,0.17241379618644714,0.0,0.0,3.4500927925109863,21.223299026489258,244.22474670410156,382.0193786621094,2184.849609375,185.1549835205078,3.4500927925109863,0.4181930720806122,0.10454826802015305,0.10454826802015305,956496.0,278.20294073367796,4.199999809265137,43443.0,0.7868302464485168,11.827441215515137,1.1673859357833862,19.301177978515625,377.1055908203125,365.6469421386719,13.901887723524197,100.31297302246094,1128.2869873046875,0.0,0.0,0.0,1.0,2009.0
Montana,2009.0,27.0,0.6767123341560364,0.0,1.0,1.0,1.0,0.0,32.0,0.24122807383537292,0.0,1.0,3.3463807106018066,23.84296226501465,228.07676696777344,385.46124267578125,2042.1287841796875,168.5739288330078,3.3463807106018066,0.20914879441261292,0.10457439720630646,0.20914879441261292,956257.0,310.06308973424507,6.300000190734863,41105.0,0.7935105562210083,11.679705619812012,1.2045924663543701,19.315832138061523,376.9906921386719,377.1055908203125,14.876440120176898,105.73078155517578,1313.6729736328125,0.0,0.0,0.0,1.0,2009.0
Montana,2010.0,27.0,1.0,0.0,1.0,1.0,1.0,0.0,26.0,0.18471337854862213,0.0,0.0,2.6429128646850586,15.959128379821777,222.512939453125,371.4309387207031,2031.891845703125,155.11866760253906,2.744563579559326,0.40660199522972107,0.10165049880743027,0.10165049880743027,983763.0,298.9541180141965,7.199999809265137,41467.0,0.7790493965148926,11.019930839538574,1.2297676801681519,20.141944885253906,377.7332458496094,376.9906921386719,14.21643221,106.51549530029297,1327.2689208984375,0.0,0.0,0.0,1.0,2009.0
Nebraska,2000.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.42720139026641846,0.0,2.0,3.794163703918457,69.07786560058594,238.4902801513672,610.1376342773438,2958.12255859375,314.9757995605469,3.6737139225006104,0.1806744635105133,0.06022481992840767,0.1806744635105133,1660445.0,272.8786560229336,2.799999952316284,52860.0,0.5942985415458679,4.402615070343018,1.382822036743164,12.415948867797852,234.57566833496094,221.3648223876953,8.962717825643125,72.06005859375,1062.3065185546875,0.0,1.0,0.0,0.0,
Nebraska,2001.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.4104609787464142,0.0,0.0,2.586656093597412,67.85460662841797,217.2790985107422,587.1107788085938,3170.939453125,390.40460205078125,2.526501178741455,0.24061916768550873,0.06015479192137718,0.06015479192137718,1662378.0,272.62150966867944,3.0999999046325684,53709.0,0.6275347471237183,4.493863582611084,1.4146000146865845,12.410113334655762,236.82940673828125,234.57566833496094,9.420480781146045,74.21880340576172,1117.0711669921875,0.0,1.0,0.0,0.0,
Nebraska,2002.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.4687269926071167,1.0,0.0,2.8605856895446777,80.9903335571289,211.9813232421875,615.5623168945312,3065.594482421875,381.9477844238281,2.800990343093872,0.23838214576244354,0.11919107288122177,0.059595536440610886,1677978.0,277.05965155681423,3.700000047683716,51867.0,0.6554316878318787,4.513885021209717,1.4355969429016113,12.211006164550781,241.83868408203125,236.82940673828125,10.12659283971542,80.14046478271484,1200.0511474609375,0.0,1.0,0.0,0.0,
Nebraska,2003.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.4806866943836212,0.0,1.0,3.318202018737793,69.03044891357422,200.27719116210938,600.4168090820312,2898.92333984375,363.3431091308594,3.318202018737793,0.17776082456111908,0.05925360694527626,0.11850721389055252,1687661.0,275.766282446534,4.0,52131.0,0.6924968957901001,4.598613262176514,1.4597718715667725,12.115703582763672,239.3845672607422,241.83868408203125,10.075601675928993,83.80403900146484,1270.5965576171875,0.0,1.0,0.0,0.0,
Nebraska,2004.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.45518454909324646,0.0,1.0,2.3577773571014404,67.07876586914062,211.90524291992188,579.18798828125,2734.962890625,311.63922119140625,2.3577773571014404,0.23577773571014404,0.05894443392753601,0.11788886785507202,1696513.0,283.1101205826304,3.9000000953674316,50542.0,0.7425819635391235,4.70305871963501,1.5090364217758179,12.226078033447266,243.44052124023438,239.3845672607422,10.14799179257689,87.58858489990234,1292.17041015625,0.0,1.0,0.0,0.0,
Nebraska,2005.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.4355769157409668,1.0,0.0,2.577657699584961,60.926456451416016,198.4210662841797,551.1500854492188,2657.272216796875,326.95245361328125,2.577657699584961,0.17574939131736755,0.11716626584529877,0.058583132922649384,1706976.0,270.2439870273513,3.799999952316284,53523.0,0.7884117960929871,4.794384956359863,1.5579012632369995,12.244577407836914,260.98785400390625,243.44052124023438,10.922004761636954,89.50672912597656,1286.793212890625,0.0,1.0,0.0,0.0,
Nebraska,2006.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.45294636487960815,0.0,0.0,2.9971764087677,64.29792022705078,193.9682159423828,539.1524658203125,2533.010009765625,292.70538330078125,2.8275249004364014,0.16965149343013763,0.05655049905180931,0.05655049905180931,1768331.0,269.9720810187685,3.0,52064.0,0.8195863962173462,4.736952304840088,1.5753837823867798,11.885444641113281,249.21804809570312,260.98785400390625,11.004444303696538,98.81137084960938,1205.537353515625,0.0,1.0,0.0,0.0,
Nebraska,2007.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.4310035705566406,0.0,0.0,3.967959403991699,63.2606086730957,212.6826171875,511.7533874511719,2352.093017578125,297.5402526855469,3.9112741947174072,0.17005540430545807,0.056685131043195724,0.056685131043195724,1764131.0,261.9419986384231,3.0,51709.0,0.8700034022331238,4.779350280761719,1.6365565061569214,11.901043891906738,255.36651611328125,249.21804809570312,10.796420447234361,99.09257507324219,1207.1119384765625,0.0,1.0,0.0,0.0,
Nebraska,2008.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.4772551953792572,0.0,1.0,3.8963327407836914,73.23976135253906,201.6493377685547,492.2366943359375,2167.99853515625,238.46685791015625,3.783395528793335,0.22587436437606812,0.05646859109401703,0.11293718218803406,1770896.0,271.613917474544,3.299999952316284,51370.0,0.8920342922210693,4.74528169631958,1.6825945377349854,11.809784889221191,255.23802185058594,255.36651611328125,10.530262646705395,95.06842041015625,1200.4305419921875,0.0,1.0,0.0,0.0,
Nebraska,2009.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.4819672107696533,2.0,2.0,2.313607931137085,68.84394073486328,187.40223693847656,492.4034729003906,2115.87890625,198.01097106933594,2.313607931137085,0.28214728832244873,0.16928838193416595,0.16928838193416595,1772124.0,271.70784888642106,4.599999904632568,50414.0,0.9037178158760071,4.645611763000488,1.7078940868377686,11.643993377685547,252.4654083251953,255.23802185058594,11.980651466827377,86.61254119873047,1245.697998046875,0.0,1.0,0.0,0.0,
Nebraska,2010.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.4282926917076111,1.0,4.0,2.9782192707061768,56.53101348876953,184.92535400390625,459.1972961425781,2034.068603515625,199.32008361816406,2.9782192707061768,0.165456622838974,0.11030441522598267,0.27576103806495667,1813164.0,266.66093083692374,4.699999809265137,52728.0,1.0111054182052612,5.963001728057861,1.8329285383224487,13.936136245727539,252.98318481445312,252.4654083251953,11.53331966,89.42158508300781,1258.06103515625,0.0,1.0,0.0,0.0,
Nevada,2000.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.4043583571910858,3.0,2.0,6.566282272338867,231.2451171875,251.55477905273438,892.09814453125,2246.02490234375,670.473388671875,6.566282272338867,1.068929672241211,0.20360565185546875,0.15270423889160156,1964582.0,363.3851882995976,4.5,57935.0,0.04413152486085892,3.7479729652404785,0.09482933580875397,9.088141441345215,512.220947265625,524.7469482421875,9.914933558385448,29.69582176208496,529.8961791992188,0.0,0.0,0.0,1.0,
Nevada,2001.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.4018653631210327,3.0,9.0,8.685619354248047,237.98597717285156,307.08489990234375,854.61669921875,2174.927490234375,709.422119140625,8.73387336730957,1.3028429746627808,0.1930137723684311,0.4825344383716583,2072391.0,362.5281136619489,5.300000190734863,55916.0,0.04530998319387436,3.6754164695739746,0.09785798192024231,8.519000053405762,493.7774658203125,512.220947265625,9.524554005494137,35.55616760253906,501.73480224609375,0.0,0.0,0.0,1.0,
Nevada,2002.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.3952715992927551,4.0,5.0,8.458758354187012,239.18190002441406,356.5296325683594,885.64599609375,2217.923828125,817.1814575195312,8.458758354187012,2.4768738746643066,0.23366735875606537,0.280400812625885,2139794.0,388.44860766971027,5.699999809265137,54487.0,0.046453069895505905,3.673157215118408,0.09991616010665894,8.120922088623047,489.6733093261719,493.7774658203125,10.460773326778185,49.19873046875,589.29150390625,0.0,0.0,0.0,1.0,
Nevada,2003.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.40325358510017395,3.0,2.0,8.923823356628418,236.68515014648438,340.64544677734375,994.6665649414062,2415.366455078125,944.430419921875,8.923823356628418,2.1290340423583984,0.18119437992572784,0.13589578866958618,2207574.0,355.86576033238293,5.300000190734863,53565.0,0.04783531650900841,3.6637957096099854,0.10219363123178482,7.738041877746582,477.5830993652344,489.6733093261719,11.403649435987196,53.331336975097656,638.8497924804688,0.0,0.0,0.0,1.0,
Nevada,2004.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.40611621737480164,5.0,4.0,7.474370956420898,213.14993286132812,362.7677307128906,1005.6505126953125,2278.72705078125,983.6185302734375,7.474370956420898,1.1298468112945557,0.26073387265205383,0.21727822721004486,2301197.0,349.60066434990136,4.599999904632568,54487.0,0.046497538685798645,3.5955634117126465,0.09894850105047226,7.252442836761475,493.8734130859375,477.5830993652344,11.501535939773952,53.794105529785156,648.1663208007812,0.0,0.0,0.0,1.0,
Nevada,2005.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.42386218905448914,5.0,10.0,8.650806427001953,197.4567413330078,366.6094055175781,986.06591796875,2184.20263671875,1130.9459228515625,8.650806427001953,1.6377739906311035,0.2519652247428894,0.46193623542785645,2381281.0,358.5465134102191,4.199999809265137,53842.0,0.04745345190167427,3.573580741882324,0.09902233630418777,6.858787536621094,494.7757263183594,493.8734130859375,11.066396615939068,65.21808624267578,684.7830810546875,0.0,0.0,0.0,1.0,
Nevada,2006.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.4948849081993103,3.0,11.0,9.056196212768555,282.0243835449219,413.3392028808594,997.4638671875,2020.212890625,1081.9349365234375,9.056196212768555,0.8815765976905823,0.16028665006160736,0.4808599650859833,2495529.0,363.8507106108565,4.199999809265137,56537.0,0.048526786267757416,3.451813220977783,0.09761457145214081,6.429097652435303,516.9645385742188,494.7757263183594,10.331597028125099,64.15106964111328,665.20263671875,0.0,0.0,0.0,1.0,
Nevada,2007.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.43859902024269104,5.0,9.0,7.7543768882751465,278.7557678222656,447.3833312988281,1000.8369140625,2002.236328125,898.2621459960938,7.7543768882751465,0.9240967035293579,0.24106870591640472,0.4017811715602875,2488917.0,383.1787078476301,4.800000190734863,56845.0,0.051669057458639145,3.4669697284698486,0.09932030737400055,6.324759006500244,538.3867797851562,516.9645385742188,10.760865067015091,66.57254791259766,693.3807373046875,0.0,0.0,0.0,1.0,
Nevada,2008.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.4159073233604431,6.0,9.0,6.480155944824219,254.29702758789062,438.80474853515625,950.737060546875,1953.7474365234375,625.1583251953125,6.480155944824219,0.7069261074066162,0.2749156951904297,0.3927367329597473,2546235.0,347.21854031540687,6.699999809265137,55437.0,0.0540405735373497,3.386293888092041,0.09810563176870346,6.06259822845459,500.46441650390625,538.3867797851562,11.323935143456907,68.88365173339844,628.6229858398438,0.0,0.0,0.0,1.0,
Nevada,2009.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.37956205010414124,5.0,9.0,6.127829074859619,236.7855987548828,449.0205993652344,868.6983032226562,1825.1109619140625,487.0052795410156,6.127829074859619,0.8641809821128845,0.23568572103977203,0.39280954003334045,2545763.0,397.32685249962384,11.699999809265137,52283.0,0.05636816844344139,3.3683810234069824,0.10099133104085922,5.937041282653809,490.30487060546875,500.46441650390625,12.71673757533596,78.65532684326172,744.8206176757812,0.0,0.0,0.0,1.0,
Nevada,2010.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.35032087564468384,3.0,10.0,5.893365383148193,197.61422729492188,425.9634704589844,829.02490234375,1586.02392578125,379.89825439453125,5.856065273284912,0.8951947093009949,0.14919911324977875,0.41029757261276245,2680981.0,368.260722474348,14.0,51525.0,0.06135813891887665,3.1253111362457275,0.09955310821533203,5.526895046234131,471.9541015625,490.30487060546875,12.83877058,89.98534393310547,724.6940307617188,0.0,0.0,0.0,1.0,
New Hampshire,2000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.11037527769804001,0.0,0.0,1.832956075668335,37.74223327636719,97.47993469238281,415.9143981933594,1729.727294921875,178.96316528320312,1.1664265394210815,0.16663236916065216,0.08331618458032608,0.08331618458032608,1200247.0,206.20755561146999,2.700000047683716,64478.0,6.8105149269104,24.377649307250977,13.980622291564941,68.22396087646484,188.0446319580078,187.90576171875,5.820218671656751,92.12256622314453,1132.0302734375,1.0,0.0,0.0,0.0,
New Hampshire,2001.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.11235955357551575,0.0,0.0,1.3893020153045654,36.36702346801758,100.02974700927734,399.54693603515625,1639.37646484375,174.88861083984375,0.8172364830970764,0.163447305560112,0.081723652780056,0.081723652780056,1223636.0,220.98074917704284,3.4000000953674316,63216.0,6.816487789154053,24.2238712310791,13.671303749084473,65.43612670898438,195.48297119140625,188.0446319580078,6.123471359129676,89.41001892089844,1070.5234375,1.0,0.0,0.0,0.0,
New Hampshire,2002.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.1404358297586441,0.0,1.0,0.9685878753662109,33.335567474365234,95.64805603027344,390.5023498535156,1571.3724365234375,156.91123962402344,0.8878722190856934,0.08071565628051758,0.08071565628051758,0.16143131256103516,1238917.0,203.64560337778883,4.599999904632568,67047.0,6.8329033851623535,24.208967208862305,13.444403648376465,63.09357452392578,197.83407592773438,195.48297119140625,6.414231138970569,96.20915222167969,953.5209350585938,1.0,0.0,0.0,0.0,
New Hampshire,2003.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.1979166716337204,0.0,0.0,1.3582918643951416,38.351768493652344,80.05931854248047,366.6589050292969,1592.717041015625,154.44577026367188,0.8788946866989136,0.23969855904579163,0.07989951968193054,0.07989951968193054,1251572.0,213.3317140364278,4.5,65874.0,6.893570423126221,24.318456649780273,13.234395980834961,60.80912780761719,194.47543334960938,197.83407592773438,6.534102712428849,96.83768463134766,1122.8826904296875,1.0,0.0,0.0,0.0,
New Hampshire,2004.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.23199999332427979,0.0,1.0,1.3471001386642456,39.6205940246582,96.59500885009766,394.5418701171875,1562.8739013671875,154.99575805664062,1.0301353931427002,0.1584823727607727,0.07924118638038635,0.1584823727607727,1261970.0,209.51369683906907,3.9000000953674316,65581.0,6.9400224685668945,24.5355281829834,13.082878112792969,58.602027893066406,193.982421875,194.47543334960938,6.742870274253746,97.06062316894531,1318.9500732421875,1.0,0.0,0.0,0.0,
New Hampshire,2005.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.21095889806747437,1.0,0.0,1.4931402206420898,28.684009552001953,76.30731964111328,329.4338684082031,1453.296875,105.7771987915039,1.3359675407409668,0.235758975148201,0.15717265009880066,0.07858632504940033,1272486.0,243.46043885748054,3.5999999046325684,63642.0,6.974929332733154,24.712413787841797,12.935544967651367,56.45358657836914,198.8234100341797,193.982421875,7.574857405110941,98.14691925048828,1351.598876953125,1.0,0.0,0.0,0.0,
New Hampshire,2006.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.17763157188892365,0.0,0.0,0.9886720776557922,34.6795768737793,93.9238510131836,366.6452331542969,1579.59375,115.59858703613281,0.9126204252243042,0.07605169713497162,0.07605169713497162,0.07605169713497162,1314895.0,243.13728472615685,3.4000000953674316,67014.0,6.799934387207031,24.19120979309082,12.458789825439453,52.93525314331055,213.32501220703125,198.8234100341797,7.747538776860511,94.5821533203125,1150.56884765625,1.0,0.0,0.0,0.0,
New Hampshire,2007.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.21136364340782166,0.0,0.0,0.915852963924408,33.581275939941406,83.18997955322266,390.8402404785156,1480.5526123046875,105.55205535888672,0.8395318984985352,0.152642160654068,0.076321080327034,0.076321080327034,1310254.0,248.50143559950973,3.5999999046325684,71060.0,6.858211994171143,24.416105270385742,12.421256065368652,51.640445709228516,224.61293029785156,213.32501220703125,7.09824202024951,99.50393676757812,1160.3099365234375,1.0,0.0,0.0,0.0,
New Hampshire,2008.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.2004716992378235,0.0,0.0,1.0668308734893799,32.30973434448242,98.22463989257812,330.1079406738281,1700.5284423828125,107.14029693603516,0.9906286597251892,0.15240441262722015,0.07620220631361008,0.07620220631361008,1312298.0,257.03003433671313,4.0,67013.0,6.876105785369873,24.39628791809082,12.376686096191406,50.397926330566406,221.29119873046875,224.61293029785156,7.615572072806634,99.80683135986328,1192.3453369140625,1.0,0.0,0.0,0.0,
New Hampshire,2009.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.18942731618881226,0.0,0.0,0.8362354636192322,34.51371765136719,95.86299133300781,373.64520263671875,1729.3349609375,85.6761245727539,0.8362354636192322,0.15204280614852905,0.07602140307426453,0.07602140307426453,1315419.0,254.8997695791227,6.400000095367432,65190.0,6.881457328796387,24.29393196105957,12.295397758483887,49.1031379699707,207.6144561767578,221.29119873046875,8.42081496466145,110.24069213867188,1373.9283447265625,1.0,0.0,0.0,0.0,
New Hampshire,2010.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.20842571556568146,0.0,0.0,0.9876505732536316,34.263877868652344,100.43646240234375,413.3697509765625,1699.74658203125,73.54198455810547,0.9876505732536316,0.15194624662399292,0.07597312331199646,0.07597312331199646,1316255.0,261.42350836274125,6.099999904632568,66707.0,7.367645263671875,28.29854393005371,11.959233283996582,55.96126937866211,209.76177978515625,207.6144561767578,7.87772886,120.38549041748047,1450.6041259765625,1.0,0.0,0.0,0.0,
New Jersey,2000.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.33483362197875977,1.0,6.0,3.5160164833068848,164.88778686523438,208.02894592285156,534.3858642578125,1892.5902099609375,415.486083984375,3.5160164833068848,0.46231359243392944,0.02433229424059391,0.08516302704811096,8219529.0,464.8319873316342,3.700000047683716,63818.0,0.03626728430390358,0.5961412191390991,0.06802093237638474,1.3406972885131836,362.3565368652344,386.72979736328125,7.879940565937538,51.4609375,882.7821044921875,1.0,0.0,0.0,0.0,
