id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,u_lwage,lwage_hat,u_educ
2398.0,1.0,1.0,9.0,33.0,,7.0,107097.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,750.0,0.0,51.0,,1.0,1.0,18.0,6.620072841644287,324.0,0.5042946934700012,6.115777969360352,-0.4076012074947357
2399.0,1.0,1.0,16.0,26.0,12.0,12.0,426142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,673.0,0.0,31.0,107.0,6.0,1.0,4.0,6.511744976043701,16.0,0.4671626389026642,6.044582366943359,1.0759140253067017
2402.0,1.0,1.0,14.0,30.0,12.0,14.0,1002054.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,989.0,0.0,38.0,,1.0,0.0,10.0,6.896694183349609,100.0,0.546147346496582,6.350546836853027,1.047991156578064
2404.0,1.0,1.0,17.0,27.0,12.0,14.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,880.0,0.0,49.0,110.0,6.0,0.0,4.0,6.779922008514404,16.0,0.5666428208351135,6.2132792472839355,1.6433145999908447
2406.0,1.0,1.0,13.0,26.0,12.0,12.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,905.0,0.0,35.0,106.0,1.0,1.0,7.0,6.8079352378845215,49.0,0.6747024655342102,6.133232593536377,-0.7141597867012024
2408.0,1.0,1.0,14.0,34.0,,10.0,577458.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,250.0,0.0,37.0,,1.0,1.0,14.0,5.521461009979248,196.0,-0.5560766458511353,6.077537536621094,3.507723093032837
2409.0,1.0,1.0,10.0,28.0,5.0,12.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,520.0,0.0,38.0,103.0,1.0,0.0,12.0,6.253829002380371,144.0,-0.09902200847864151,6.352850914001465,-2.193087100982666
2410.0,1.0,1.0,12.0,27.0,5.0,12.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,356.0,0.0,20.0,53.0,6.0,0.0,9.0,5.8749308586120605,81.0,-0.4559917151927948,6.330922603607178,-1.3777202367782593
2411.0,1.0,1.0,12.0,24.0,5.0,12.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,278.0,0.0,24.0,103.0,1.0,0.0,6.0,5.627621173858643,36.0,-0.6413397192955017,6.268960952758789,-2.577529191970825
2412.0,1.0,1.0,12.0,25.0,11.0,11.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,400.0,0.0,16.0,76.0,2.0,0.0,7.0,5.991465091705322,49.0,-0.034906160086393356,6.026371479034424,-1.2564208507537842
2415.0,1.0,1.0,10.0,28.0,,8.0,88672.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,273.0,0.0,36.0,90.0,1.0,1.0,12.0,5.609471797943115,144.0,-0.47568753361701965,6.0851593017578125,-1.2736012935638428
2417.0,1.0,1.0,11.0,31.0,7.0,12.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500.0,0.0,31.0,96.0,1.0,1.0,14.0,6.214608192443848,196.0,-0.13062112033367157,6.345229148864746,-0.41176265478134155
2418.0,1.0,1.0,11.0,33.0,6.0,12.0,370720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,603.0,0.0,35.0,97.0,1.0,1.0,16.0,6.401916980743408,256.0,0.08210190385580063,6.319815158843994,0.3628169894218445
2419.0,0.0,1.0,12.0,25.0,9.0,11.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,400.0,0.0,26.0,,5.0,1.0,7.0,5.991465091705322,49.0,-0.30259785056114197,6.294063091278076,-2.1759066581726074
2422.0,0.0,1.0,12.0,28.0,,10.0,88672.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,475.0,0.0,35.0,87.0,5.0,1.0,10.0,6.1633148193359375,100.0,0.08832632005214691,6.07498836517334,-0.06167049705982208
2424.0,0.0,1.0,12.0,33.0,,15.0,370720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1100.0,0.0,39.0,89.0,1.0,1.0,15.0,7.003066062927246,225.0,0.668319821357727,6.334746360778809,0.9763702750205994
2427.0,0.0,1.0,14.0,26.0,12.0,12.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,337.0,1.0,44.0,118.0,6.0,1.0,6.0,5.820083141326904,36.0,-0.4488777816295624,6.268960952758789,-0.57752925157547
2429.0,0.0,1.0,11.0,27.0,16.0,12.0,426142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,538.0,0.0,46.0,,1.0,1.0,10.0,6.287858009338379,100.0,-0.0548221729695797,6.342679977416992,-1.981156349182129
2431.0,0.0,1.0,13.0,26.0,,8.0,104794.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,404.0,0.0,28.0,70.0,1.0,1.0,7.0,6.001414775848389,49.0,-0.02495647594332695,6.026371479034424,-0.25642088055610657
2432.0,0.0,1.0,16.0,27.0,17.0,16.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,757.0,0.0,34.0,104.0,1.0,1.0,5.0,6.629363059997559,25.0,0.38995227217674255,6.239410877227783,1.0191619396209717
2433.0,0.0,1.0,16.0,33.0,18.0,16.0,370720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,554.0,0.0,36.0,113.0,1.0,1.0,11.0,6.317164897918701,121.0,-0.032824765890836716,6.349989891052246,3.4137213230133057
2435.0,0.0,1.0,16.0,29.0,12.0,11.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,577.0,0.0,36.0,116.0,1.0,1.0,7.0,6.357841968536377,49.0,0.1001584529876709,6.257683277130127,1.9598181247711182
2436.0,0.0,1.0,15.0,26.0,12.0,10.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,432.0,0.0,36.0,114.0,1.0,1.0,5.0,6.068426132202148,25.0,-0.1709846407175064,6.239410877227783,0.019161993637681007
2438.0,0.0,1.0,11.0,29.0,5.0,12.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,550.0,0.0,33.0,,1.0,0.0,12.0,6.30991792678833,144.0,-0.042933087795972824,6.352850914001465,-1.193087100982666
2439.0,0.0,1.0,16.0,24.0,16.0,12.0,414261.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,797.0,0.0,41.0,,1.0,1.0,2.0,6.680854797363281,4.0,0.5567832589149475,6.1240715980529785,-0.20088140666484833
2440.0,0.0,1.0,14.0,27.0,16.0,14.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,450.0,0.0,29.0,116.0,6.0,1.0,7.0,6.109248161315918,49.0,-0.18481478095054626,6.294063091278076,-0.17590674757957458
2441.0,0.0,1.0,13.0,29.0,10.0,11.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,807.0,0.0,43.0,109.0,1.0,1.0,10.0,6.693324089050293,100.0,0.35064390301704407,6.342679977416992,0.018843645229935646
2442.0,0.0,1.0,13.0,24.0,10.0,11.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,600.0,0.0,31.0,,1.0,1.0,5.0,6.39693021774292,25.0,0.15751944482326508,6.239410877227783,-1.9808380603790283
2444.0,0.0,1.0,13.0,34.0,6.0,6.0,365421.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,933.0,0.0,35.0,,1.0,1.0,15.0,6.838405132293701,225.0,0.5036588907241821,6.334746360778809,1.9763703346252441
2445.0,0.0,1.0,11.0,33.0,,10.0,365421.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,481.0,0.0,29.0,80.0,1.0,0.0,16.0,6.175867080688477,256.0,0.02474881522357464,6.151118278503418,0.7954164147377014
2446.0,1.0,1.0,12.0,29.0,9.0,8.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,623.0,0.0,20.0,,1.0,0.0,11.0,6.434545993804932,121.0,0.0696382150053978,6.364907741546631,-0.48428457975387573
2450.0,1.0,1.0,10.0,27.0,4.0,11.0,88672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,328.0,0.0,14.0,,1.0,1.0,11.0,5.793014049530029,121.0,-0.30420204997062683,6.0972161293029785,-1.5647987127304077
2451.0,1.0,1.0,16.0,26.0,6.0,8.0,93751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,600.0,0.0,40.0,116.0,1.0,1.0,4.0,6.39693021774292,16.0,0.17659960687160492,6.220330715179443,0.7161610722541809
2457.0,1.0,1.0,14.0,27.0,5.0,8.0,88672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,693.0,0.0,32.0,83.0,1.0,1.0,7.0,6.541029930114746,49.0,0.4997405707836151,6.041289329528809,0.8455731272697449
2460.0,1.0,1.0,15.0,33.0,12.0,12.0,90620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,923.0,0.0,47.0,104.0,1.0,1.0,12.0,6.827629089355469,144.0,0.4598599672317505,6.367769241333008,2.908906936645508
2461.0,1.0,1.0,12.0,28.0,12.0,12.0,93751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,721.0,0.0,42.0,106.0,1.0,1.0,10.0,6.580638885498047,100.0,0.22304058074951172,6.357598304748535,-0.8791623115539551
2462.0,1.0,1.0,12.0,25.0,12.0,9.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,540.0,0.0,26.0,99.0,1.0,1.0,7.0,6.291569232940674,49.0,0.25027987360954285,6.041289329528809,-1.1544268131256104
2463.0,1.0,1.0,13.0,27.0,12.0,9.0,88672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,459.0,1.0,37.0,101.0,1.0,0.0,8.0,6.129049777984619,64.0,0.06710653007030487,6.061943054199219,0.24550947546958923
2464.0,1.0,1.0,13.0,27.0,11.0,11.0,88672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,485.0,1.0,38.0,74.0,6.0,1.0,8.0,6.184148788452148,64.0,0.12220554053783417,6.061943054199219,0.24550947546958923
2466.0,1.0,1.0,12.0,25.0,,11.0,86498.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,350.0,0.0,24.0,,6.0,0.0,7.0,5.857933044433594,49.0,-0.18335632979869843,6.041289329528809,-1.1544268131256104
2468.0,1.0,1.0,16.0,25.0,18.0,16.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,200.0,1.0,30.0,121.0,6.0,1.0,3.0,5.298316955566406,9.0,-0.883567214012146,6.181884288787842,0.3094799518585205
2470.0,1.0,1.0,10.0,30.0,3.0,,134310.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,520.0,0.0,30.0,,1.0,0.0,14.0,6.253829002380371,196.0,0.16137325763702393,6.092455863952637,-0.3902827501296997
2473.0,1.0,1.0,12.0,25.0,6.0,12.0,86507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,250.0,0.0,26.0,,4.0,0.0,7.0,5.521461009979248,49.0,-0.5198283791542053,6.041289329528809,-1.1544268131256104
2475.0,1.0,1.0,11.0,28.0,,,88672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,504.0,0.0,22.0,,1.0,0.0,11.0,6.222576141357422,121.0,-0.026912003755569458,6.249488353729248,-0.6225959658622742
2477.0,1.0,1.0,12.0,28.0,9.0,8.0,88672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,363.0,1.0,21.0,77.0,1.0,1.0,10.0,5.894402980804443,100.0,-0.19550363719463348,6.089906692504883,0.040323540568351746
2478.0,1.0,1.0,11.0,33.0,,,127041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,654.0,0.0,23.0,,1.0,0.0,16.0,6.483108043670654,256.0,0.4160665273666382,6.067041397094727,1.3842968940734863
2479.0,1.0,1.0,12.0,32.0,5.0,,127041.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,425.0,0.0,24.0,,1.0,0.0,14.0,6.052089214324951,196.0,-0.0403665266931057,6.092455863952637,1.6097172498703003
2480.0,1.0,1.0,12.0,31.0,,,134296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,245.0,0.0,26.0,,4.0,0.0,13.0,5.50125789642334,169.0,-0.5972327589988708,6.0984907150268555,1.2198981046676636
2481.0,1.0,1.0,11.0,25.0,,8.0,86498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,250.0,0.0,21.0,,6.0,1.0,8.0,5.521461009979248,64.0,-0.540482223033905,6.061943054199219,-1.7544904947280884
2483.0,1.0,1.0,13.0,32.0,0.0,,370720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,879.0,0.0,40.0,,1.0,0.0,13.0,6.778785228729248,169.0,0.26033082604408264,6.518454551696777,1.242614984512329
2486.0,1.0,1.0,12.0,26.0,6.0,6.0,88672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,687.0,0.0,18.0,93.0,1.0,0.0,8.0,6.532333850860596,64.0,0.47039058804512024,6.061943054199219,-0.7544904947280884
2487.0,1.0,1.0,11.0,32.0,,,127041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,402.0,0.0,26.0,,1.0,0.0,15.0,5.9964518547058105,225.0,-0.08552084118127823,6.081972599029541,0.9978501796722412
2488.0,1.0,1.0,12.0,31.0,6.0,,134296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,428.0,0.0,32.0,,4.0,0.0,13.0,6.0591230392456055,169.0,-0.03936761990189552,6.0984907150268555,1.2198981046676636
2489.0,1.0,1.0,13.0,24.0,10.0,12.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,325.0,0.0,37.0,114.0,4.0,1.0,5.0,5.783824920654297,25.0,-0.47050395607948303,6.254328727722168,-1.8788440227508545
2492.0,1.0,1.0,17.0,27.0,16.0,12.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,725.0,0.0,40.0,103.0,5.0,0.0,4.0,6.586172103881836,16.0,0.36584150791168213,6.220330715179443,1.7161611318588257
2493.0,1.0,1.0,12.0,25.0,3.0,8.0,89835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,780.0,0.0,34.0,,1.0,1.0,7.0,6.659294128417969,49.0,0.35031306743621826,6.308980941772461,-2.0739126205444336
2499.0,0.0,1.0,14.0,27.0,,8.0,362750.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,264.0,0.0,38.0,,1.0,1.0,7.0,5.575949192047119,49.0,-0.4504220485687256,6.026371479034424,0.743579089641571
2500.0,0.0,1.0,12.0,32.0,6.0,9.0,577458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,450.0,0.0,43.0,92.0,4.0,1.0,14.0,6.109248161315918,196.0,0.031710535287857056,6.077537536621094,1.5077232122421265
2501.0,0.0,1.0,14.0,27.0,8.0,8.0,88672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,346.0,0.0,33.0,,4.0,1.0,7.0,5.846438884735107,49.0,-0.1799323707818985,6.026371479034424,0.743579089641571
2502.0,0.0,1.0,13.0,24.0,6.0,3.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,350.0,0.0,21.0,79.0,6.0,1.0,5.0,5.857933044433594,25.0,-0.11378604173660278,5.971719264984131,-1.0613521337509155
2503.0,0.0,1.0,13.0,24.0,10.0,13.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,400.0,0.0,24.0,,6.0,1.0,5.0,5.991465091705322,25.0,0.019746001809835434,5.971719264984131,-1.0613521337509155
2504.0,0.0,1.0,12.0,32.0,2.0,6.0,107097.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,980.0,0.0,34.0,92.0,1.0,1.0,14.0,6.8875532150268555,196.0,0.542323887348175,6.345229148864746,0.5882373452186584
2505.0,0.0,1.0,12.0,29.0,,5.0,134296.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,385.0,0.0,36.0,,1.0,1.0,11.0,5.953242778778076,121.0,-0.1290552020072937,6.0822978019714355,0.33320721983909607
2507.0,0.0,1.0,17.0,28.0,,11.0,88672.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,344.0,0.0,35.0,,6.0,1.0,5.0,5.840641021728516,25.0,-0.2833501100540161,6.123991012573242,2.8808505535125732
2509.0,0.0,1.0,16.0,25.0,7.0,9.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,563.0,0.0,,99.0,6.0,1.0,3.0,6.333280086517334,9.0,0.4340056777000427,5.8992743492126465,1.1269718408584595
2510.0,0.0,1.0,7.0,29.0,12.0,12.0,144741.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,463.0,0.0,28.0,,1.0,1.0,16.0,6.137726783752441,256.0,-0.18208830058574677,6.319815158843994,-3.6371829509735107
2511.0,0.0,1.0,12.0,28.0,,,104794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,565.0,0.0,20.0,,6.0,0.0,10.0,6.336825847625732,100.0,0.2982167899608612,6.038609027862549,0.07405442744493484
2512.0,0.0,1.0,12.0,27.0,5.0,9.0,104794.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,638.0,0.0,28.0,,1.0,1.0,9.0,6.458337783813477,81.0,0.3951069116592407,6.063230991363525,-0.45823442935943604
2513.0,0.0,1.0,10.0,30.0,,5.0,134296.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,462.0,0.0,29.0,,1.0,0.0,14.0,6.135564804077148,196.0,0.058027178049087524,6.077537536621094,-0.49227678775787354
2514.0,0.0,1.0,13.0,27.0,,,88672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,670.0,1.0,35.0,99.0,1.0,1.0,8.0,6.507277011871338,64.0,0.4602518677711487,6.047025203704834,0.1435154527425766
2515.0,0.0,1.0,13.0,24.0,,,86498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,404.0,0.0,26.0,,6.0,1.0,5.0,6.001414775848389,25.0,0.02969568595290184,5.971719264984131,-1.0613521337509155
2516.0,0.0,1.0,17.0,25.0,11.0,9.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,373.0,1.0,33.0,116.0,5.0,1.0,2.0,5.9215779304504395,4.0,0.06519807875156403,5.856379985809326,1.7186044454574585
2517.0,0.0,1.0,12.0,24.0,,,86498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,230.0,0.0,20.0,,6.0,1.0,6.0,5.438078880310059,36.0,-0.5631903409957886,6.001269340515137,-1.658043384552002
2518.0,0.0,1.0,12.0,32.0,,,127041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,558.0,0.0,40.0,,5.0,0.0,14.0,6.324358940124512,196.0,0.2468213140964508,6.077537536621094,1.5077232122421265
2519.0,0.0,1.0,8.0,29.0,6.0,7.0,134296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,300.0,0.0,18.0,,1.0,0.0,15.0,5.70378303527832,225.0,-0.3632715344429016,6.067054748535156,-2.1041438579559326
2520.0,0.0,1.0,14.0,29.0,,12.0,501027.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,913.0,0.0,40.0,,1.0,1.0,9.0,6.816736221313477,81.0,0.4858136475086212,6.330922603607178,0.622279703617096
2522.0,0.0,1.0,18.0,27.0,12.0,8.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,558.0,0.0,41.0,98.0,1.0,1.0,3.0,6.324358940124512,9.0,0.15739285945892334,6.166965961456299,2.2074859142303467
2523.0,0.0,1.0,13.0,33.0,,12.0,370720.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,529.0,0.0,48.0,114.0,1.0,1.0,14.0,6.2709879875183105,196.0,-0.07424132525920868,6.345229148864746,1.5882374048233032
2524.0,0.0,1.0,15.0,26.0,5.0,7.0,93751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,330.0,0.0,45.0,,6.0,1.0,5.0,5.799092769622803,25.0,-0.4403180181980133,6.239410877227783,0.019161993637681007
2526.0,0.0,1.0,9.0,26.0,13.0,11.0,93751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,375.0,0.0,28.0,,1.0,1.0,11.0,5.926926136016846,121.0,-0.4230635166168213,6.349989891052246,-3.5862786769866943
2527.0,0.0,1.0,13.0,24.0,13.0,11.0,91137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,615.0,0.0,25.0,,1.0,0.0,5.0,6.421621799468994,25.0,0.1822110265493393,6.239410877227783,-1.9808380603790283
2528.0,0.0,1.0,14.0,27.0,12.0,12.0,426142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,721.0,0.0,34.0,119.0,1.0,1.0,7.0,6.580638885498047,49.0,0.4474060833454132,6.133232593536377,0.2858402132987976
2529.0,0.0,1.0,16.0,25.0,12.0,12.0,414261.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,529.0,1.0,40.0,122.0,4.0,1.0,3.0,6.2709879875183105,9.0,-0.05611680820584297,6.327104568481445,0.17883624136447906
