statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
29.0,1994.0,1.0,8666.0,8125.0,272507.0,2247552.0,0.0,2.077378034591675,2.2100000381469727,20848.0,4.941666603088379,15.600000381469727,11.38316822052002,6.931490421295166,10.461082458496094,Missouri,12592.0,36295.0,,18162.0,,3180.101806640625,361.5044250488281
29.0,1995.0,1.0,8626.0,9258.0,275894.0,2267544.0,0.0,1.123110055923462,2.140000104904175,21559.0,4.691666603088379,9.399999618530273,11.463301658630371,7.094579219818115,11.044490814208984,Missouri,13001.0,41728.0,,19132.0,,3126.56298828125,408.28314208984375
29.0,1996.0,2.0,9665.0,10776.0,279467.0,2280433.0,0.0,1.6342250108718872,2.0899999141693115,22548.0,4.691666603088379,9.5,11.564362525939941,7.2623796463012695,7.677362442016602,Missouri,13087.0,42368.0,,20611.0,,3458.368896484375,472.5418395996094
29.0,1997.0,1.0,10225.0,11981.0,283645.0,2296054.0,0.0,1.218377947807312,2.1500000953674316,23716.0,4.258333206176758,11.800000190734863,11.684611320495605,7.373905658721924,3.995480537414551,Missouri,12514.0,46301.0,,22317.0,,3604.858154296875,521.8082885742188
29.0,1998.0,2.0,10450.0,12543.0,286573.0,2307677.0,0.0,1.5825209617614746,2.180000066757202,24923.0,3.9833333492279053,9.800000190734863,11.790879249572754,7.456076145172119,3.766911506652832,Missouri,10366.0,49992.0,,26302.0,,3646.540283203125,543.5336303710938
29.0,1999.0,2.0,10971.0,13212.0,288482.0,2321464.0,0.0,2.051846981048584,2.2300000190734863,25697.0,3.133333444595337,11.699999809265137,11.879115104675293,7.433708667755127,3.200317621231079,Missouri,11448.0,52493.0,,27416.0,,3803.01025390625,569.1235961914062
29.0,2000.0,2.0,11112.0,13768.0,294781.0,2315875.0,0.0,1.352308988571167,2.25,27241.0,3.2833333015441895,9.199999809265137,11.979021072387695,7.353061199188232,3.1756980419158936,Missouri,12563.0,53299.0,,28498.0,,3769.578125,594.5053100585938
30.0,1985.0,2.0,16.0,861.0,1357.0,383223.0,0.0,0.06634940207004547,2.809999942779541,11909.0,7.833333492279053,16.0,0.30002927780151367,7.945535182952881,0.0,Montana,634.0,2637.0,749.0,1094.0,749.0,1179.071533203125,224.67335510253906
30.0,1986.0,1.0,16.0,864.0,1378.0,378333.0,0.0,1.0336350202560425,2.7300000190734863,12470.0,7.566666603088379,16.5,0.2970668077468872,7.907754421234131,0.0,Montana,668.0,2943.0,936.0,1190.0,936.0,1161.10302734375,228.3702392578125
30.0,1987.0,1.0,22.0,922.0,1377.0,373464.0,0.0,0.5547608733177185,2.6700000762939453,12978.0,7.258333206176758,18.0,0.29334118962287903,7.769964694976807,0.49676111340522766,Montana,624.0,3168.0,956.0,1190.0,956.0,1597.6761474609375,246.8778839111328
30.0,1988.0,2.0,17.0,964.0,1409.0,370322.0,0.0,2.1392199993133545,2.6600000858306885,13296.0,6.5333333015441895,14.600000381469727,0.28940489888191223,7.582252502441406,0.4997694790363312,Montana,671.0,3275.0,784.0,1073.0,784.0,1206.5294189453125,260.3139953613281
30.0,1989.0,2.0,24.0,1011.0,1436.0,369369.0,0.0,0.22572949528694153,2.569999933242798,14641.0,6.058333396911621,15.600000381469727,0.2853216528892517,7.328566074371338,1.2505658864974976,Montana,752.0,3459.0,1030.0,1314.0,1030.0,1671.3092041015625,273.71002197265625
30.0,1990.0,2.0,20.0,1089.0,1451.0,369041.0,0.0,-0.8620343804359436,2.6700000762939453,15448.0,6.0333333015441895,16.299999237060547,0.2813739478588104,7.154175758361816,0.6248406767845154,Montana,811.0,4052.0,1079.0,1407.0,1079.0,1378.3597412109375,295.08917236328125
30.0,1991.0,2.0,19.0,1134.0,1491.0,372718.0,0.0,-0.19676139950752258,2.640000104904175,16318.0,6.324999809265137,15.399999618530273,0.2870171070098877,7.1867899894714355,2.717122793197632,Montana,617.0,3579.0,1117.0,1441.0,1117.0,1274.3125,304.25146484375
30.0,1992.0,2.0,24.0,1144.0,1485.0,379940.0,0.0,-0.28747060894966125,2.609999895095825,16867.0,6.4666666984558105,13.800000190734863,0.2855483293533325,7.343085765838623,1.8164864778518677,Montana,677.0,3948.0,1160.0,1465.0,1160.0,1616.16162109375,301.10015869140625
30.0,1993.0,2.0,27.0,1207.0,1576.0,388673.0,0.0,0.00549090001732111,2.4700000286102295,17770.0,6.008333206176758,14.899999618530273,0.3094324767589569,7.482353210449219,2.249156951904297,Montana,704.0,5572.0,,1260.0,850.0,1713.197998046875,310.5438232421875
30.0,1994.0,1.0,32.0,1352.0,1631.0,395434.0,0.0,-0.019387399777770042,2.509999990463257,17861.0,5.483333587646484,11.5,0.3158987760543823,7.639561176300049,1.8576440811157227,Montana,710.0,5656.0,,1344.0,850.0,1961.986572265625,341.90283203125
30.0,1995.0,1.0,36.0,1526.0,1715.0,401644.0,0.0,-0.7452055811882019,2.5399999618530273,18349.0,5.433333396911621,15.300000190734863,0.32290369272232056,7.785952568054199,2.2816646099090576,Montana,744.0,4318.0,900.0,1414.0,900.0,2099.125244140625,379.9384460449219
30.0,1996.0,2.0,51.0,1692.0,1771.0,405609.0,0.0,-0.2748304009437561,2.4000000953674316,19047.0,5.516666889190674,17.0,0.3376212418079376,7.898864269256592,0.0,Montana,771.0,4473.0,,1417.0,896.0,2879.72900390625,417.1505126953125
30.0,1997.0,1.0,33.0,1935.0,1714.0,405878.0,0.0,0.3418895900249481,2.4200000762939453,19877.0,5.349999904632568,15.600000381469727,0.33353060483932495,7.982896327972412,1.1237659454345703,Montana,755.0,4683.0,,1400.0,896.0,1925.3209228515625,476.7442321777344
30.0,1998.0,2.0,48.0,1941.0,1823.0,406179.0,0.0,-0.2105368971824646,2.440000057220459,21130.0,5.566666603088379,16.600000381469727,0.34888434410095215,8.031769752502441,0.44821393489837646,Montana,667.0,5358.0,,1748.0,1244.0,2633.0224609375,477.8681335449219
30.0,1999.0,2.0,48.0,2112.0,1766.0,406573.0,0.0,-0.41323649883270264,2.5199999809265137,21585.0,5.291666507720947,15.800000190734863,0.3552059531211853,7.984116077423096,0.5570987462997437,Montana,549.0,5906.0,,1400.0,896.0,2718.0068359375,519.4639282226562
30.0,2000.0,2.0,45.0,2180.0,1686.0,407143.0,0.0,-0.1322336047887802,2.5299999713897705,22929.0,4.758333206176758,14.100000381469727,0.46265149116516113,7.888835430145264,0.0,Montana,621.0,6108.0,,1400.0,896.0,2669.0390625,535.4384155273438
31.0,1985.0,2.0,524.0,1136.0,25780.0,736027.0,0.0,-0.0001829999964684248,2.369999885559082,13869.0,5.141666412353516,14.800000190734863,3.7708890438079834,7.926595211029053,0.0,Nebraska,246.0,10720.0,1562.0,1513.0,1542.0,2032.5833740234375,154.3421630859375
31.0,1986.0,2.0,539.0,1246.0,26124.0,730215.0,0.0,-0.04525899887084961,2.2799999713897705,14333.0,4.949999809265137,13.600000381469727,3.7621328830718994,7.898136138916016,0.8256002068519592,Nebraska,304.0,11265.0,1562.0,1513.0,1542.0,2063.23681640625,170.63467407226562
31.0,1987.0,1.0,547.0,1367.0,26458.0,725721.0,0.0,0.09184339642524719,2.2699999809265137,15032.0,4.383333206176758,11.899999618530273,3.7519643306732178,7.771115779876709,1.0211883783340454,Nebraska,459.0,11511.0,1562.0,1513.0,1542.0,2067.427734375,188.36439514160156
31.0,1988.0,2.0,593.0,1396.0,27016.0,727171.0,0.0,0.22551380097866058,2.2300000190734863,15969.0,3.4666666984558105,10.300000190734863,3.7440690994262695,7.59898042678833,1.9087320566177368,Nebraska,447.0,11411.0,,,1651.0,2194.99560546875,191.9768524169922
31.0,1989.0,1.0,711.0,1454.0,27656.0,728006.0,0.0,0.17836129665374756,2.180000066757202,16825.0,2.8499999046325684,12.800000190734863,3.7355849742889404,7.360312461853027,1.7778838872909546,Nebraska,490.0,12627.0,,,1666.0,2570.87060546875,199.7236328125
31.0,1990.0,1.0,727.0,1436.0,28298.0,729992.0,0.0,-0.08831880241632462,2.25,17983.0,2.325000047683716,10.300000190734863,3.7404398918151855,7.15084171295166,2.1496403217315674,Nebraska,632.0,14654.0,,,1666.0,2569.086181640625,196.7144775390625
31.0,1991.0,1.0,773.0,1490.0,28596.0,734792.0,0.0,-0.0005046000005677342,2.190000057220459,18524.0,2.6500000953674316,9.5,3.7814807891845703,7.03394079208374,2.7570321559906006,Nebraska,702.0,14838.0,,,1706.0,2703.17529296875,202.77847290039062
31.0,1992.0,1.0,787.0,1472.0,29148.0,739460.0,0.0,0.04052950069308281,2.1600000858306885,19349.0,2.8583333492279053,10.600000381469727,3.836480140686035,7.047522068023682,3.288479804992676,Nebraska,697.0,15386.0,,,1706.0,2700.013671875,199.06417846679688
31.0,1993.0,2.0,796.0,1489.0,29542.0,742980.0,0.0,-0.0015698999632149935,2.140000104904175,19750.0,2.7916667461395264,10.300000190734863,3.8767800331115723,7.156601428985596,3.5679352283477783,Nebraska,815.0,15483.0,,,2013.0,2694.468994140625,200.40916442871094
31.0,1994.0,2.0,831.0,1617.0,30309.0,746652.0,0.0,0.07666400074958801,2.140000104904175,20751.0,2.616666555404663,8.800000190734863,3.9700231552124023,7.307687759399414,5.430004596710205,Nebraska,771.0,18639.0,,,2013.0,2741.759765625,216.56675720214844
31.0,1995.0,2.0,896.0,1860.0,30765.0,752052.0,0.0,-0.040778301656246185,2.0999999046325684,21730.0,2.616666555404663,9.600000381469727,4.04015588760376,7.473904609680176,4.52627420425415,Nebraska,661.0,13895.0,,2517.0,2013.0,2912.400390625,247.3233184814453
31.0,1996.0,1.0,931.0,2004.0,31298.0,757425.0,0.0,0.03400539979338646,2.109999895095825,23530.0,2.7666666507720947,10.199999809265137,4.1292033195495605,7.663675308227539,3.7640254497528076,Nebraska,688.0,14363.0,,2517.0,2013.0,2974.630859375,264.5806579589844
31.0,1997.0,2.0,932.0,2105.0,31953.0,760797.0,0.0,0.03270699828863144,2.0899999141693115,24061.0,2.4166667461395264,9.800000190734863,4.245724678039551,7.813484191894531,2.13470196723938,Nebraska,688.0,16439.0,,2517.0,2013.0,2916.783935546875,276.68353271484375
31.0,1998.0,2.0,908.0,2366.0,32512.0,763020.0,0.0,0.13750340044498444,2.1600000858306885,25542.0,2.5,12.300000190734863,4.346096992492676,7.9237961769104,1.710091233253479,Nebraska,624.0,16527.0,,2963.0,2371.0,2792.81494140625,310.0836181640625
31.0,1999.0,1.0,896.0,2379.0,33104.0,763138.0,0.0,0.09964480251073837,2.190000057220459,26465.0,2.75,11.0,4.450082302093506,7.931596279144287,1.1731829643249512,Nebraska,568.0,20462.0,,2963.0,2371.0,2706.62158203125,311.7391662597656
31.0,2000.0,2.0,920.0,2086.0,33878.0,752674.0,0.0,0.1264566034078598,2.2300000190734863,27625.0,2.7916667461395264,8.600000381469727,4.611804485321045,7.839498043060303,1.5758371353149414,Nebraska,476.0,21483.0,,2963.0,2371.0,2715.626708984375,277.1452331542969
32.0,1985.0,1.0,1123.0,2109.0,30942.0,432121.0,0.0,0.8616616129875183,4.989999771118164,15481.0,7.441666603088379,14.399999618530273,7.571502685546875,6.923985004425049,1.4717121124267578,Nevada,1313.0,5365.0,3729.0,3729.0,3000.0,3629.37109375,488.0577392578125
32.0,1986.0,2.0,1300.0,2438.0,31945.0,445301.0,0.0,2.400998115539551,5.050000190734863,16170.0,6.608333587646484,8.100000381469727,7.548328876495361,6.8581929206848145,2.752984046936035,Nevada,1529.0,5518.0,,,3911.0,4069.494384765625,547.4948120117188
32.0,1987.0,2.0,1245.0,2530.0,33597.0,464174.0,0.0,1.3634899854660034,4.989999771118164,16865.0,6.125,10.399999618530273,7.520744800567627,6.728294849395752,6.057301998138428,Nevada,1598.0,5338.0,,4132.0,3283.0,3705.68798828125,545.05419921875
32.0,1988.0,2.0,1421.0,2624.0,35556.0,486685.0,0.0,1.5551879405975342,4.909999847412109,18168.0,5.2833333015441895,8.600000381469727,7.499242305755615,6.576335906982422,7.719249725341797,Nevada,2100.0,7032.0,,4637.0,3731.0,3996.512451171875,539.1577758789062
32.0,1989.0,2.0,1351.0,2491.0,38009.0,514942.0,0.0,1.2159490585327148,4.829999923706055,19360.0,4.758333206176758,10.800000190734863,7.4794697761535645,6.380554676055908,9.494873046875,Nevada,2417.0,7065.0,5382.0,5382.0,4370.0,3554.42138671875,483.7438049316406
32.0,1990.0,1.0,1529.0,2822.0,41500.0,549717.0,0.0,0.895819902420044,4.78000020980835,20346.0,5.083333492279053,9.800000190734863,7.5361247062683105,6.2541422843933105,10.158147811889648,Nevada,2850.0,7700.0,5406.0,5406.0,4394.0,3684.33740234375,513.3550415039062
32.0,1991.0,1.0,1567.0,2895.0,44420.0,578066.0,0.0,1.4808729887008667,4.309999942779541,20761.0,6.25,11.399999618530273,7.69278621673584,5.978532314300537,14.041357040405273,Nevada,2987.0,8153.0,6166.0,6166.0,5014.0,3527.690185546875,500.807861328125
32.0,1992.0,2.0,1622.0,3379.0,47231.0,597141.0,0.0,1.9144569635391235,4.25,22084.0,6.949999809265137,14.699999809265137,7.892507553100586,5.88093376159668,15.98381519317627,Nevada,3246.0,8533.0,5743.0,5743.0,4770.0,3434.18505859375,565.8629760742188
32.0,1993.0,1.0,1709.0,3297.0,49417.0,617282.0,0.0,1.7223509550094604,4.059999942779541,22777.0,6.7833333015441895,9.800000190734863,8.009883880615234,5.83787727355957,17.21920394897461,Nevada,3398.0,8826.0,6440.0,,5278.0,3458.323974609375,534.1156616210938
32.0,1994.0,2.0,1861.0,3669.0,53164.0,649525.0,0.0,1.7003140449523926,4.0,23772.0,6.116666793823242,11.100000381469727,8.250411987304688,5.887822151184082,21.00983238220215,Nevada,3529.0,9410.0,6457.0,6739.0,5316.0,3500.489013671875,564.8743286132812
32.0,1995.0,2.0,1954.0,4043.0,56602.0,678958.0,0.0,1.9075310230255127,3.8399999141693115,24817.0,5.558333396911621,11.100000381469727,8.43553352355957,5.9646124839782715,18.083206176757812,Nevada,2863.0,8634.0,,7342.0,5842.0,3452.1748046875,595.4713134765625
32.0,1996.0,2.0,2127.0,4332.0,59858.0,708951.0,0.0,2.3251020908355713,3.890000104904175,26085.0,5.175000190734863,8.100000381469727,8.572649955749512,6.078484535217285,11.702434539794922,Nevada,3216.0,9760.0,7667.0,7326.0,5842.0,3553.40966796875,611.0436401367188
32.0,1997.0,2.0,2208.0,4620.0,63385.0,741517.0,0.0,1.8821719884872437,3.7200000286102295,26862.0,4.541666507720947,11.0,8.806452751159668,6.198330879211426,8.332841873168945,Nevada,3463.0,11670.0,8851.0,,6557.0,3483.47412109375,623.0470581054688
32.0,1998.0,1.0,2435.0,4861.0,67385.0,768757.0,0.0,2.2274019718170166,3.619999885559082,28260.0,4.416666507720947,10.600000381469727,9.117256164550781,6.302696228027344,6.691161155700684,Nevada,4055.0,12561.0,9251.0,,6820.0,3613.56396484375,632.3194580078125
32.0,1999.0,1.0,2460.0,4729.0,70757.0,793014.0,0.0,2.1128571033477783,3.740000009536743,29184.0,4.266666412353516,11.300000190734863,9.385614395141602,6.3355488777160645,7.236196517944336,Nevada,3847.0,11787.0,9379.0,,6948.0,3476.687744140625,596.3324584960938
32.0,2000.0,1.0,2526.0,4976.0,68775.0,766448.0,0.0,2.397581100463867,3.6700000762939453,30437.0,4.474999904632568,8.800000190734863,9.665194511413574,6.455478191375732,5.052436351776123,Nevada,4056.0,12189.0,10599.0,,8292.0,3672.84619140625,649.2286376953125
33.0,1985.0,1.0,11.0,654.0,3184.0,479780.0,0.0,0.8778570294380188,4.730000019073486,15815.0,3.758333206176758,6.0,0.6450502872467041,7.764369964599609,0.5015029907226562,New Hampshire,453.0,3096.0,565.0,565.0,501.0,345.4773864746094,136.31246948242188
33.0,1986.0,2.0,21.0,738.0,3387.0,493732.0,0.0,0.7100536823272705,4.510000228881836,16981.0,2.5166666507720947,3.700000047683716,0.6441419720649719,7.701821804046631,1.3656058311462402,New Hampshire,539.0,3583.0,689.0,689.0,539.0,620.0177001953125,149.4738006591797
33.0,1987.0,2.0,21.0,827.0,3593.0,507643.0,0.0,1.8625010251998901,4.409999847412109,18261.0,2.2750000953674316,4.800000190734863,0.6416521072387695,7.5473432540893555,1.6122546195983887,New Hampshire,421.0,2827.0,689.0,689.0,539.0,584.4697875976562,162.90975952148438
33.0,1988.0,1.0,32.0,962.0,3786.0,521395.0,0.0,2.423110008239746,4.329999923706055,19563.0,2.450000047683716,6.699999809265137,0.6400492191314697,7.359441757202148,2.4013640880584717,New Hampshire,461.0,2948.0,774.0,998.0,572.0,845.21923828125,184.50503540039062
33.0,1989.0,1.0,46.0,1079.0,3987.0,532143.0,0.0,2.7436909675598145,4.369999885559082,20475.0,3.5333333015441895,7.699999809265137,0.6383147835731506,7.116542816162109,2.0823957920074463,New Hampshire,477.0,2991.0,834.0,1058.0,683.0,1153.7496337890625,202.76504516601562
33.0,1990.0,1.0,56.0,1239.0,4111.0,535076.0,0.0,1.2681620121002197,4.300000190734863,20512.0,5.6583333015441895,6.300000190734863,0.6213220357894897,6.801698207855225,2.6969103813171387,New Hampshire,522.0,3146.0,1268.0,1492.0,1112.0,1362.198974609375,231.55589294433594
33.0,1991.0,2.0,79.0,1371.0,3685.0,532094.0,0.0,1.3331270217895508,4.300000190734863,21189.0,7.291666507720947,7.300000190734863,0.5643911957740784,6.350676536560059,2.8830673694610596,New Hampshire,576.0,4126.0,1318.0,1542.0,1162.0,2143.826416015625,257.6612548828125
33.0,1992.0,2.0,78.0,1609.0,3739.0,535548.0,0.0,1.1325149536132812,4.300000190734863,22002.0,7.5916666984558105,8.699999809265137,0.5781556963920593,6.150741100311279,3.3101208209991455,New Hampshire,623.0,4104.0,1358.0,1576.0,1162.0,2086.119384765625,300.4399108886719
33.0,1993.0,2.0,73.0,1610.0,3768.0,539964.0,0.0,1.2420059442520142,4.380000114440918,22376.0,6.333333492279053,9.899999618530273,0.5877352952957153,6.160830974578857,3.0988314151763916,New Hampshire,777.0,4125.0,1358.0,1576.0,1162.0,1937.3673095703125,298.16802978515625
33.0,1994.0,2.0,97.0,1806.0,4129.0,545505.0,0.0,0.5373700261116028,4.130000114440918,23607.0,4.75,7.699999809265137,0.6290097236633301,6.258577346801758,4.376137733459473,New Hampshire,835.0,4323.0,1358.0,1873.0,1716.0,2349.237060546875,331.0693664550781
33.0,1995.0,2.0,121.0,1773.0,4186.0,551659.0,0.0,0.18975910544395447,4.119999885559082,24748.0,4.0,5.300000190734863,0.6429785490036011,6.388950347900391,5.442477703094482,New Hampshire,785.0,4347.0,1358.0,1913.0,1716.0,2890.587646484375,321.3941955566406
33.0,1996.0,2.0,110.0,1831.0,4436.0,557906.0,0.0,1.7177040576934814,4.130000114440918,26427.0,3.700000047683716,6.400000095367432,0.68558669090271,6.576721668243408,3.1496894359588623,New Hampshire,1066.0,4414.0,1886.0,1786.0,1716.0,2479.71142578125,328.1914978027344
33.0,1997.0,1.0,117.0,1916.0,4535.0,564189.0,0.0,4.167996883392334,4.039999961853027,27257.0,3.1500000953674316,9.100000381469727,0.7078437209129333,6.747966289520264,1.4292620420455933,New Hampshire,1083.0,4876.0,1841.0,1644.0,1744.0,2579.933837890625,339.6025085449219
33.0,1998.0,1.0,108.0,1925.0,4643.0,570318.0,0.0,1.9847170114517212,3.9800000190734863,29147.0,2.875,9.800000190734863,0.7237017154693604,6.901587009429932,1.1609201431274414,New Hampshire,1141.0,5175.0,1841.0,1864.0,1744.0,2326.082275390625,337.531005859375
33.0,1999.0,1.0,115.0,1987.0,4926.0,577420.0,0.0,1.8154959678649902,4.010000228881836,30380.0,2.75,7.599999904632568,0.7850857377052307,6.962768077850342,1.3911460638046265,New Hampshire,944.0,3629.0,2036.0,2064.0,1944.0,2334.55126953125,344.116943359375
33.0,2000.0,1.0,98.0,1911.0,5076.0,582631.0,0.0,1.2871220111846924,4.0,33396.0,2.691666603088379,4.5,0.849923849105835,7.012164115905762,1.3704450130462646,New Hampshire,944.0,3629.0,2500.0,2286.0,2216.0,1930.654052734375,327.9949035644531
34.0,1985.0,1.0,7238.0,3709.0,469629.0,3069889.0,0.0,0.596036970615387,2.809999942779541,17701.0,5.608333110809326,8.300000190734863,15.41317367553711,7.483574867248535,5.801271915435791,New Jersey,13385.0,47483.0,,11564.0,9287.0,1541.216552734375,120.8187026977539
34.0,1986.0,2.0,7542.0,4061.0,477492.0,3083786.0,0.0,0.9229617714881897,2.7699999809265137,18763.0,5.050000190734863,8.899999618530273,15.378666877746582,7.4045233726501465,11.1240873336792,New Jersey,14064.0,51359.0,10401.0,11394.0,9777.0,1579.5029296875,131.68878173828125
34.0,1987.0,2.0,8697.0,4481.0,485689.0,3093245.0,0.0,1.4083009958267212,2.7200000286102295,20134.0,4.083333492279053,8.300000190734863,15.340863227844238,7.2425408363342285,15.693931579589844,New Jersey,15709.0,53827.0,11571.0,12693.0,10877.0,1790.652099609375,144.86404418945312
34.0,1988.0,1.0,9393.0,5587.0,494078.0,3099100.0,0.0,2.5362210273742676,2.5799999237060547,21988.0,3.816666603088379,6.199999809265137,15.310806274414062,7.044027805328369,17.68341636657715,New Jersey,18463.0,57903.0,12172.0,13324.0,11441.0,1901.1168212890625,180.2781524658203
34.0,1989.0,2.0,11448.0,6274.0,501051.0,3093072.0,0.0,2.9059369564056396,2.5899999141693115,23487.0,4.108333110809326,8.199999809265137,15.279605865478516,6.785457611083984,21.731460571289062,New Jersey,20062.0,64398.0,12742.0,13969.0,11977.0,2284.79736328125,202.8404083251953
34.0,1990.0,2.0,12856.0,6629.0,512093.0,3091617.0,0.0,2.3083159923553467,2.5899999141693115,24572.0,5.0916666984558105,9.199999809265137,14.853047370910645,6.539088249206543,22.968034744262695,New Jersey,23298.0,72341.0,,,13383.0,2510.4814453125,214.4185333251953
34.0,1991.0,1.0,14226.0,6467.0,519148.0,3088788.0,0.0,2.6406009197235107,2.3499999046325684,24847.0,6.766666889190674,9.699999809265137,15.100996971130371,6.307401657104492,25.618465423583984,New Jersey,26282.0,98331.0,,,14898.0,2740.259033203125,209.37014770507812
34.0,1992.0,2.0,14038.0,6267.0,527688.0,3092934.0,0.0,2.2216250896453857,2.3499999046325684,26382.0,8.458333015441895,10.300000190734863,15.360851287841797,6.213228702545166,27.396711349487305,New Jersey,36120.0,108093.0,,,14980.0,2660.2841796875,202.62313842773438
34.0,1993.0,1.0,14885.0,6301.0,534531.0,3098916.0,0.0,2.581173896789551,2.309999942779541,26824.0,7.616666793823242,10.899999618530273,15.566391944885254,6.155645370483398,32.24339294433594,New Jersey,35775.0,109576.0,,,15032.0,2784.68408203125,203.32916259765625
34.0,1994.0,1.0,15256.0,6621.0,541150.0,3105133.0,0.0,3.7195379734039307,2.299999952316284,27558.0,6.816666603088379,9.199999809265137,15.764683723449707,6.161681175231934,36.92147445678711,New Jersey,41802.0,125299.0,,,13869.0,2819.181396484375,213.2275848388672
34.0,1995.0,2.0,16668.0,7229.0,546813.0,3114338.0,0.0,3.8326799869537354,2.25,28941.0,6.449999809265137,7.800000190734863,15.93153190612793,6.189435005187988,37.39836120605469,New Jersey,37867.0,126759.0,,,13869.0,3048.20849609375,232.1199493408203
34.0,1996.0,1.0,16991.0,7022.0,551807.0,3120954.0,0.0,3.843302011489868,2.25,30470.0,6.175000190734863,9.199999809265137,16.11261558532715,6.22563362121582,27.596460342407227,New Jersey,14545.0,125881.0,,,13869.0,3079.15625,224.99530029296875
34.0,1997.0,2.0,17653.0,6881.0,557472.0,3128158.0,0.0,4.149534225463867,2.190000057220459,32051.0,5.316666603088379,9.300000190734863,16.309589385986328,6.23723030090332,17.30177879333496,New Jersey,16903.0,130565.0,,,15906.0,3166.616455078125,219.96971130371094
34.0,1998.0,1.0,19205.0,7394.0,564378.0,3137338.0,0.0,3.809058904647827,2.1700000762939453,34115.0,4.599999904632568,8.600000381469727,16.521520614624023,6.256978988647461,13.164534568786621,New Jersey,13218.0,129377.0,,,17282.0,3402.861083984375,235.67750549316406
34.0,1999.0,1.0,19196.0,7291.0,569010.0,3139459.0,0.0,3.7242319583892822,2.200000047683716,35215.0,4.474999904632568,7.800000190734863,16.694194793701172,6.2413811683654785,13.660953521728516,New Jersey,12968.0,128984.0,,,17282.0,3373.57861328125,232.2374725341797
34.0,2000.0,2.0,17691.0,,538209.0,2958412.0,1.0,2.6646180152893066,2.200000047683716,38364.0,3.674999952316284,7.300000190734863,16.856531143188477,6.286582946777344,11.774781227111816,New Jersey,11709.0,130610.0,,,17122.0,3287.012939453125,
35.0,1985.0,2.0,230.0,1826.0,15105.0,628136.0,0.0,0.35727280378341675,2.8299999237060547,12080.0,8.675000190734863,18.5,2.08345627784729,8.385635375976562,0.6255447268486023,New Mexico,1092.0,4130.0,2390.0,,,1522.674560546875,290.7013854980469
35.0,1986.0,1.0,205.0,1978.0,15500.0,637689.0,0.0,0.2979429066181183,2.700000047683716,12301.0,9.191666603088379,21.299999237060547,2.0740737915039062,8.323415756225586,1.6405130624771118,New Mexico,1147.0,4175.0,2363.0,2593.0,2363.0,1322.5806884765625,310.18255615234375
35.0,1987.0,2.0,257.0,2215.0,15787.0,643276.0,0.0,1.1072829961776733,2.6500000953674316,12695.0,9.008333206176758,19.399999618530273,2.0608420372009277,8.172537803649902,1.75824773311615,New Mexico,1194.0,5310.0,2459.0,2689.0,2459.0,1627.9217529296875,344.3312072753906
35.0,1988.0,2.0,284.0,2310.0,16057.0,647366.0,0.0,1.0132659673690796,2.640000104904175,13296.0,7.583333492279053,23.0,2.0497560501098633,7.986058712005615,2.213932991027832,New Mexico,1230.0,5312.0,2671.0,2751.0,2671.0,1768.698974609375,356.8305969238281
35.0,1989.0,1.0,312.0,2351.0,16374.0,651851.0,0.0,1.1703310012817383,2.5799999237060547,14078.0,6.724999904632568,19.5,2.039029121398926,7.728582382202148,3.989597797393799,New Mexico,1151.0,5660.0,2997.0,3001.0,2997.0,1905.4598388671875,360.6652526855469
35.0,1990.0,2.0,295.0,2561.0,16641.0,657599.0,0.0,1.176738977432251,2.640000104904175,14924.0,6.766666412353516,20.899999618530273,3.5010764598846436,7.530228614807129,4.534777641296387,New Mexico,1224.0,6294.0,3225.0,3596.0,3225.0,1772.72998046875,389.4470520019531
35.0,1991.0,2.0,300.0,2551.0,17693.0,667754.0,0.0,1.506013035774231,2.5399999618530273,15625.0,7.150000095367432,22.399999618530273,3.574770450592041,7.468567371368408,5.786646366119385,New Mexico,1414.0,6831.0,3236.0,3236.0,3236.0,1695.5858154296875,382.02691650390625
35.0,1992.0,1.0,339.0,2622.0,18752.0,680690.0,0.0,1.8208919763565063,2.4700000286102295,16273.0,7.474999904632568,21.600000381469727,3.6587328910827637,7.516349792480469,7.019998073577881,New Mexico,1331.0,6921.0,3427.0,3290.0,3443.0,1807.80712890625,385.1973876953125
35.0,1993.0,1.0,367.0,2788.0,19555.0,694790.0,0.0,1.7455129623413086,2.390000104904175,16959.0,7.266666412353516,17.399999618530273,3.689983606338501,7.567159175872803,7.9440107345581055,New Mexico,1281.0,8367.0,3561.0,3561.0,3575.0,1876.7578125,401.2723388671875
35.0,1994.0,1.0,402.0,2948.0,20292.0,711039.0,0.0,2.067704916000366,2.25,17631.0,6.633333206176758,21.100000381469727,3.694823741912842,7.664952278137207,8.678089141845703,New Mexico,1078.0,8063.0,4054.0,4061.0,4074.0,1981.0762939453125,414.60455322265625
35.0,1995.0,2.0,444.0,3078.0,21006.0,724093.0,0.0,2.3338348865509033,2.4000000953674316,18426.0,6.758333206176758,25.299999237060547,3.7201030254364014,7.801003932952881,10.172088623046875,New Mexico,1366.0,8524.0,4636.0,4636.0,4645.0,2113.681884765625,425.0835266113281
