data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,age2,educ2,re742,re752,blacku74
PSID,0.0,47.0,13.0,0.0,0.0,1.0,0.0,26450.1015625,25959.677734375,26625.677734375,2209.0,169.0,699607872.0,673904896.0,0.0
PSID,0.0,46.0,14.0,0.0,0.0,1.0,0.0,26450.1015625,26496.7734375,29554.53125,2116.0,196.0,699607872.0,702078976.0,0.0
PSID,0.0,25.0,12.0,0.0,0.0,1.0,0.0,26450.1015625,26836.935546875,35465.4375,625.0,144.0,699607872.0,720221120.0,0.0
PSID,0.0,31.0,15.0,1.0,0.0,0.0,0.0,26450.1015625,26854.83984375,25860.21484375,961.0,225.0,699607872.0,721182400.0,0.0
PSID,0.0,28.0,16.0,0.0,0.0,1.0,0.0,26450.1015625,26854.83984375,29554.53125,784.0,256.0,699607872.0,721182400.0,0.0
PSID,0.0,40.0,16.0,0.0,0.0,1.0,0.0,26450.1015625,26854.83984375,32421.3203125,1600.0,256.0,699607872.0,721182400.0,0.0
PSID,0.0,40.0,16.0,0.0,0.0,1.0,0.0,26450.1015625,26854.83984375,32421.3203125,1600.0,256.0,699607872.0,721182400.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,26450.1015625,26858.419921875,29480.64453125,784.0,144.0,699607872.0,721374720.0,0.0
PSID,0.0,29.0,15.0,0.0,0.0,1.0,0.0,26450.1015625,27250.5,28815.66796875,841.0,225.0,699607872.0,742589760.0,0.0
PSID,0.0,42.0,16.0,0.0,0.0,1.0,0.0,26450.1015625,27499.35546875,29554.53125,1764.0,256.0,699607872.0,756214528.0,0.0
PSID,0.0,30.0,15.0,0.0,0.0,1.0,0.0,26450.1015625,27570.96875,29554.53125,900.0,225.0,699607872.0,760158336.0,0.0
PSID,0.0,39.0,12.0,0.0,0.0,1.0,0.0,26450.1015625,27750.0,6354.22412109375,1521.0,144.0,699607872.0,770062528.0,0.0
PSID,0.0,30.0,16.0,0.0,0.0,1.0,0.0,26450.1015625,28197.580078125,29554.53125,900.0,256.0,699607872.0,795103552.0,0.0
PSID,0.0,50.0,12.0,0.0,0.0,1.0,0.0,26450.1015625,30077.419921875,26599.078125,2500.0,144.0,699607872.0,904651200.0,0.0
PSID,0.0,29.0,17.0,0.0,0.0,0.0,0.0,26614.6796875,28503.7265625,29315.140625,841.0,289.0,708341184.0,812462400.0,0.0
PSID,0.0,29.0,15.0,0.0,0.0,1.0,0.0,26646.029296875,19693.548828125,32509.984375,841.0,225.0,710010880.0,387835872.0,0.0
PSID,0.0,27.0,12.0,0.0,0.0,1.0,0.0,26646.029296875,29540.322265625,35465.4375,729.0,144.0,710010880.0,872630656.0,0.0
PSID,0.0,31.0,12.0,0.0,1.0,1.0,0.0,26841.955078125,6982.25830078125,17732.71875,961.0,144.0,720490560.0,48751932.0,0.0
PSID,0.0,31.0,12.0,0.0,1.0,1.0,0.0,26841.955078125,6982.25830078125,17732.71875,961.0,144.0,720490560.0,48751932.0,0.0
PSID,0.0,29.0,12.0,0.0,0.0,1.0,0.0,26841.955078125,20588.7109375,42854.0703125,841.0,144.0,720490560.0,423895008.0,0.0
PSID,0.0,27.0,16.0,0.0,0.0,1.0,0.0,26841.955078125,22200.0,19210.4453125,729.0,256.0,720490560.0,492840000.0,0.0
PSID,0.0,26.0,17.0,1.0,0.0,0.0,0.0,26841.955078125,25243.548828125,20392.626953125,676.0,289.0,720490560.0,637236736.0,0.0
PSID,0.0,42.0,17.0,0.0,0.0,1.0,0.0,26841.955078125,31330.64453125,36943.1640625,1764.0,289.0,720490560.0,981609280.0,0.0
PSID,0.0,24.0,12.0,1.0,0.0,1.0,0.0,26841.955078125,31688.7109375,33839.9375,576.0,144.0,720490560.0,1004174400.0,0.0
PSID,0.0,48.0,12.0,1.0,0.0,1.0,0.0,26908.5703125,22558.064453125,36943.1640625,2304.0,144.0,724071168.0,508866272.0,0.0
PSID,0.0,25.0,13.0,0.0,0.0,1.0,0.0,26996.736328125,28197.580078125,22165.8984375,625.0,169.0,728823744.0,795103552.0,0.0
PSID,0.0,21.0,12.0,1.0,0.0,1.0,0.0,27037.8828125,16560.484375,20688.171875,441.0,144.0,731047104.0,274249632.0,0.0
PSID,0.0,48.0,12.0,0.0,0.0,1.0,0.0,27037.8828125,25064.515625,23643.625,2304.0,144.0,731047104.0,628229952.0,0.0
PSID,0.0,50.0,12.0,0.0,0.0,1.0,0.0,27037.8828125,26854.83984375,27337.94140625,2500.0,144.0,731047104.0,721182400.0,0.0
PSID,0.0,28.0,17.0,0.0,0.0,1.0,0.0,27037.8828125,27750.0,51720.4296875,784.0,289.0,731047104.0,770062528.0,0.0
PSID,0.0,29.0,17.0,0.0,0.0,0.0,0.0,27037.8828125,29182.2578125,26599.078125,841.0,289.0,731047104.0,851604160.0,0.0
PSID,0.0,33.0,17.0,0.0,0.0,1.0,0.0,27037.8828125,31867.7421875,28815.66796875,1089.0,289.0,731047104.0,1015553024.0,0.0
PSID,0.0,52.0,12.0,0.0,0.0,1.0,0.0,27220.09375,24706.451171875,32509.984375,2704.0,144.0,740933504.0,610408704.0,0.0
PSID,0.0,22.0,12.0,0.0,0.0,1.0,0.0,27233.80859375,14322.5810546875,32509.984375,484.0,144.0,741680320.0,205136336.0,0.0
PSID,0.0,43.0,12.0,0.0,0.0,1.0,0.0,27233.80859375,25064.515625,29554.53125,1849.0,144.0,741680320.0,628229952.0,0.0
PSID,0.0,34.0,13.0,0.0,0.0,1.0,0.0,27233.80859375,25064.515625,31032.2578125,1156.0,169.0,741680320.0,628229952.0,0.0
PSID,0.0,46.0,12.0,0.0,0.0,1.0,0.0,27233.80859375,28645.16015625,28076.8046875,2116.0,144.0,741680320.0,820545216.0,0.0
PSID,0.0,31.0,17.0,0.0,0.0,1.0,0.0,27429.734375,0.0,0.0,961.0,289.0,752390336.0,0.0,0.0
PSID,0.0,28.0,13.0,0.0,0.0,1.0,0.0,27429.734375,20588.7109375,23578.60546875,784.0,169.0,752390336.0,423895008.0,0.0
PSID,0.0,44.0,12.0,1.0,0.0,1.0,0.0,27429.734375,21483.87109375,22609.216796875,1936.0,144.0,752390336.0,461556704.0,0.0
PSID,0.0,25.0,12.0,0.0,0.0,1.0,0.0,27429.734375,21483.87109375,28520.123046875,625.0,144.0,752390336.0,461556704.0,0.0
PSID,0.0,29.0,14.0,0.0,0.0,1.0,0.0,27429.734375,22099.7421875,29644.673828125,841.0,196.0,752390336.0,488398592.0,0.0
PSID,0.0,24.0,16.0,0.0,0.0,0.0,0.0,27429.734375,22200.0,25712.44140625,576.0,256.0,752390336.0,492840000.0,0.0
PSID,0.0,31.0,12.0,0.0,0.0,1.0,0.0,27429.734375,22379.03125,0.0,961.0,144.0,752390336.0,500821024.0,0.0
PSID,0.0,40.0,12.0,1.0,0.0,1.0,0.0,27429.734375,23274.193359375,38420.890625,1600.0,144.0,752390336.0,541688064.0,0.0
PSID,0.0,30.0,17.0,0.0,0.0,1.0,0.0,27429.734375,25064.515625,20688.171875,900.0,289.0,752390336.0,628229952.0,0.0
PSID,0.0,26.0,16.0,1.0,0.0,1.0,0.0,27429.734375,25064.515625,32509.984375,676.0,256.0,752390336.0,628229952.0,0.0
PSID,0.0,32.0,12.0,0.0,0.0,1.0,0.0,27429.734375,25064.515625,16254.9921875,1024.0,144.0,752390336.0,628229952.0,0.0
PSID,0.0,26.0,15.0,0.0,0.0,1.0,0.0,27429.734375,25064.515625,28815.66796875,676.0,225.0,752390336.0,628229952.0,0.0
PSID,0.0,28.0,16.0,0.0,0.0,1.0,0.0,27429.734375,25064.515625,31032.2578125,784.0,256.0,752390336.0,628229952.0,0.0
PSID,0.0,54.0,13.0,0.0,0.0,1.0,0.0,27429.734375,25422.580078125,24382.48828125,2916.0,169.0,752390336.0,646307584.0,0.0
PSID,0.0,30.0,14.0,0.0,0.0,1.0,0.0,27429.734375,25780.64453125,31032.2578125,900.0,196.0,752390336.0,664641664.0,0.0
PSID,0.0,33.0,14.0,0.0,0.0,1.0,0.0,27429.734375,25959.677734375,24382.48828125,1089.0,196.0,752390336.0,673904896.0,0.0
PSID,0.0,33.0,12.0,0.0,0.0,1.0,0.0,27429.734375,25959.677734375,27846.279296875,1089.0,144.0,752390336.0,673904896.0,0.0
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,27429.734375,26496.7734375,32509.984375,676.0,144.0,752390336.0,702078976.0,0.0
PSID,0.0,44.0,13.0,0.0,0.0,1.0,0.0,27429.734375,26774.2734375,35465.4375,1936.0,169.0,752390336.0,716861696.0,0.0
PSID,0.0,49.0,12.0,0.0,0.0,1.0,0.0,27429.734375,26854.83984375,26599.078125,2401.0,144.0,752390336.0,721182400.0,0.0
PSID,0.0,55.0,17.0,1.0,0.0,1.0,0.0,27429.734375,26854.83984375,17806.60546875,3025.0,289.0,752390336.0,721182400.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,27429.734375,26854.83984375,22165.8984375,784.0,144.0,752390336.0,721182400.0,0.0
PSID,0.0,45.0,12.0,0.0,0.0,1.0,0.0,27429.734375,26854.83984375,25121.3515625,2025.0,144.0,752390336.0,721182400.0,0.0
PSID,0.0,30.0,14.0,1.0,0.0,1.0,0.0,27429.734375,26892.435546875,20688.171875,900.0,196.0,752390336.0,723203072.0,0.0
PSID,0.0,40.0,12.0,0.0,0.0,1.0,0.0,27429.734375,27008.806640625,25440.541015625,1600.0,144.0,752390336.0,729475648.0,0.0
PSID,0.0,27.0,17.0,0.0,0.0,1.0,0.0,27429.734375,27750.0,26599.078125,729.0,289.0,752390336.0,770062528.0,0.0
PSID,0.0,51.0,16.0,0.0,0.0,1.0,0.0,27429.734375,28645.16015625,28076.8046875,2601.0,256.0,752390336.0,820545216.0,0.0
PSID,0.0,51.0,16.0,0.0,0.0,1.0,0.0,27429.734375,28645.16015625,28076.8046875,2601.0,256.0,752390336.0,820545216.0,0.0
PSID,0.0,43.0,12.0,0.0,0.0,1.0,0.0,27429.734375,28645.16015625,25121.3515625,1849.0,144.0,752390336.0,820545216.0,0.0
PSID,0.0,37.0,12.0,0.0,0.0,1.0,0.0,27429.734375,28645.16015625,0.0,1369.0,144.0,752390336.0,820545216.0,0.0
PSID,0.0,37.0,12.0,0.0,0.0,1.0,0.0,27429.734375,28645.16015625,0.0,1369.0,144.0,752390336.0,820545216.0,0.0
PSID,0.0,38.0,14.0,0.0,0.0,1.0,0.0,27429.734375,29046.193359375,27929.03125,1444.0,196.0,752390336.0,843681344.0,0.0
PSID,0.0,36.0,16.0,0.0,0.0,0.0,0.0,27429.734375,30256.451171875,30736.712890625,1296.0,256.0,752390336.0,915452864.0,0.0
PSID,0.0,27.0,13.0,1.0,0.0,1.0,0.0,27429.734375,30435.484375,24973.578125,729.0,169.0,752390336.0,926318720.0,0.0
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,27429.734375,30435.484375,31978.00390625,441.0,144.0,752390336.0,926318720.0,0.0
PSID,0.0,25.0,14.0,0.0,0.0,0.0,0.0,27429.734375,32225.806640625,31032.2578125,625.0,196.0,752390336.0,1038502592.0,0.0
PSID,0.0,33.0,13.0,0.0,0.0,1.0,0.0,27429.734375,41177.41796875,38420.890625,1089.0,169.0,752390336.0,1695579776.0,0.0
PSID,0.0,38.0,14.0,0.0,0.0,1.0,0.0,27429.734375,68032.2578125,26599.078125,1444.0,196.0,752390336.0,4628388352.0,0.0
PSID,0.0,32.0,16.0,0.0,0.0,1.0,0.0,27625.662109375,29540.322265625,33987.7109375,1024.0,256.0,763177216.0,872630656.0,0.0
PSID,0.0,27.0,12.0,0.0,0.0,0.0,0.0,27821.58984375,27212.90234375,32509.984375,729.0,144.0,774040832.0,740542080.0,0.0
PSID,0.0,24.0,17.0,0.0,0.0,0.0,0.0,27821.58984375,27570.96875,32509.984375,576.0,289.0,774040832.0,760158336.0,0.0
PSID,0.0,43.0,12.0,0.0,0.0,1.0,0.0,27821.58984375,28645.16015625,32509.984375,1849.0,144.0,774040832.0,820545216.0,0.0
PSID,0.0,26.0,17.0,0.0,0.0,1.0,0.0,27843.140625,28645.16015625,49651.61328125,676.0,289.0,775240448.0,820545216.0,0.0
PSID,0.0,33.0,12.0,0.0,0.0,1.0,0.0,28017.515625,25422.580078125,22756.98828125,1089.0,144.0,784981184.0,646307584.0,0.0
PSID,0.0,34.0,14.0,0.0,0.0,1.0,0.0,28017.515625,26854.83984375,36943.1640625,1156.0,196.0,784981184.0,721182400.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,28017.515625,29540.322265625,32509.984375,784.0,144.0,784981184.0,872630656.0,0.0
PSID,0.0,41.0,12.0,0.0,0.0,1.0,0.0,28017.515625,30435.484375,32509.984375,1681.0,144.0,784981184.0,926318720.0,0.0
PSID,0.0,25.0,12.0,0.0,0.0,1.0,0.0,28017.515625,31062.09765625,28076.8046875,625.0,144.0,784981184.0,964853888.0,0.0
PSID,0.0,28.0,17.0,0.0,0.0,1.0,0.0,28017.515625,31151.61328125,31032.2578125,784.0,289.0,784981184.0,970423040.0,0.0
PSID,0.0,26.0,13.0,1.0,0.0,1.0,0.0,28105.681640625,37596.7734375,58653.921875,676.0,169.0,789929344.0,1413517312.0,0.0
PSID,0.0,28.0,17.0,0.0,0.0,1.0,0.0,28213.44140625,25422.580078125,26451.306640625,784.0,289.0,795998272.0,646307584.0,0.0
PSID,0.0,53.0,12.0,0.0,0.0,1.0,0.0,28213.44140625,26854.83984375,0.0,2809.0,144.0,795998272.0,721182400.0,0.0
PSID,0.0,55.0,12.0,0.0,0.0,1.0,0.0,28213.44140625,33206.90234375,31771.12109375,3025.0,144.0,795998272.0,1102698368.0,0.0
PSID,0.0,29.0,14.0,0.0,0.0,1.0,0.0,28409.369140625,21125.806640625,23348.080078125,841.0,196.0,807092224.0,446299712.0,0.0
PSID,0.0,39.0,14.0,0.0,0.0,1.0,0.0,28409.369140625,28645.16015625,31032.2578125,1521.0,196.0,807092224.0,820545216.0,0.0
PSID,0.0,31.0,16.0,0.0,0.0,1.0,0.0,28409.369140625,28915.5,32509.984375,961.0,256.0,807092224.0,836106112.0,0.0
PSID,0.0,25.0,16.0,0.0,0.0,1.0,0.0,28409.369140625,29540.322265625,32509.984375,625.0,256.0,807092224.0,872630656.0,0.0
PSID,0.0,25.0,14.0,0.0,0.0,1.0,0.0,28409.369140625,30435.484375,10935.1767578125,625.0,196.0,807092224.0,926318720.0,0.0
PSID,0.0,29.0,16.0,0.0,0.0,1.0,0.0,28409.369140625,32225.806640625,42854.0703125,841.0,256.0,807092224.0,1038502592.0,0.0
PSID,0.0,29.0,16.0,1.0,0.0,1.0,0.0,28409.369140625,32225.806640625,29554.53125,841.0,256.0,807092224.0,1038502592.0,0.0
PSID,0.0,27.0,14.0,0.0,0.0,1.0,0.0,28409.369140625,32225.806640625,39898.6171875,729.0,196.0,807092224.0,1038502592.0,0.0
PSID,0.0,34.0,16.0,0.0,0.0,1.0,0.0,28409.369140625,32583.87109375,35465.4375,1156.0,256.0,807092224.0,1061708672.0,0.0
PSID,0.0,45.0,12.0,0.0,0.0,1.0,0.0,28589.62109375,28263.822265625,29258.986328125,2025.0,144.0,817366464.0,798843648.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,28605.294921875,20588.7109375,34135.484375,784.0,144.0,818262912.0,423895008.0,0.0
PSID,0.0,43.0,16.0,0.0,0.0,1.0,0.0,28801.22265625,27929.03125,26953.732421875,1849.0,256.0,829510400.0,780030784.0,0.0
PSID,0.0,54.0,12.0,0.0,0.0,1.0,0.0,28889.388671875,35806.453125,31032.2578125,2916.0,144.0,834596800.0,1282102144.0,0.0
PSID,0.0,29.0,16.0,0.0,0.0,1.0,0.0,28899.185546875,29540.322265625,0.0,841.0,256.0,835162944.0,872630656.0,0.0
PSID,0.0,55.0,12.0,0.0,0.0,1.0,0.0,29100.990234375,26409.048828125,29369.81640625,3025.0,144.0,846867648.0,697437888.0,0.0
PSID,0.0,55.0,12.0,0.0,0.0,1.0,0.0,29100.990234375,26409.048828125,29369.81640625,3025.0,144.0,846867648.0,697437888.0,0.0
PSID,0.0,29.0,12.0,1.0,0.0,0.0,0.0,29193.07421875,15396.7744140625,31032.2578125,841.0,144.0,852235584.0,237060656.0,0.0
PSID,0.0,50.0,12.0,1.0,0.0,1.0,0.0,29193.07421875,17903.2265625,25121.3515625,2500.0,144.0,852235584.0,320525536.0,0.0
PSID,0.0,24.0,12.0,0.0,0.0,1.0,0.0,29193.07421875,21304.83984375,19242.955078125,576.0,144.0,852235584.0,453896192.0,0.0
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,29330.224609375,28287.09765625,38420.890625,676.0,144.0,860262080.0,800159872.0,0.0
PSID,0.0,41.0,13.0,0.0,0.0,0.0,0.0,29389.001953125,0.0,30293.39453125,1681.0,169.0,863713408.0,0.0,0.0
PSID,0.0,47.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,20230.64453125,42410.75390625,2209.0,289.0,863713408.0,409278976.0,0.0
PSID,0.0,28.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,21483.87109375,19210.4453125,784.0,289.0,863713408.0,461556704.0,0.0
PSID,0.0,42.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,22379.03125,28490.568359375,1764.0,144.0,863713408.0,500821024.0,0.0
PSID,0.0,37.0,12.0,1.0,0.0,1.0,0.0,29389.001953125,22379.03125,19210.4453125,1369.0,144.0,863713408.0,500821024.0,0.0
PSID,0.0,37.0,12.0,1.0,0.0,1.0,0.0,29389.001953125,22379.03125,19210.4453125,1369.0,144.0,863713408.0,500821024.0,0.0
PSID,0.0,48.0,16.0,0.0,0.0,1.0,0.0,29389.001953125,23274.193359375,0.0,2304.0,256.0,863713408.0,541688064.0,0.0
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,24169.35546875,28815.66796875,441.0,144.0,863713408.0,584157760.0,0.0
PSID,0.0,46.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,24214.11328125,33987.7109375,2116.0,144.0,863713408.0,586323264.0,0.0
PSID,0.0,29.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,25959.677734375,35465.4375,841.0,144.0,863713408.0,673904896.0,0.0
PSID,0.0,38.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,26496.7734375,30191.431640625,1444.0,144.0,863713408.0,702078976.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,26854.83984375,35465.4375,784.0,144.0,863713408.0,721182400.0,0.0
PSID,0.0,38.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,26854.83984375,31032.2578125,1444.0,144.0,863713408.0,721182400.0,0.0
PSID,0.0,53.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,26854.83984375,26599.078125,2809.0,144.0,863713408.0,721182400.0,0.0
PSID,0.0,46.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,27033.87109375,27781.259765625,2116.0,144.0,863713408.0,730830208.0,0.0
PSID,0.0,46.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,27033.87109375,27781.259765625,2116.0,144.0,863713408.0,730830208.0,0.0
PSID,0.0,33.0,16.0,0.0,0.0,1.0,0.0,29389.001953125,27750.0,96052.2265625,1089.0,256.0,863713408.0,770062528.0,0.0
PSID,0.0,34.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,27912.919921875,11821.8134765625,1156.0,144.0,863713408.0,779131072.0,0.0
PSID,0.0,35.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,28645.16015625,28076.8046875,1225.0,289.0,863713408.0,820545216.0,0.0
PSID,0.0,53.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,28645.16015625,29554.53125,2809.0,144.0,863713408.0,820545216.0,0.0
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,28645.16015625,33987.7109375,676.0,144.0,863713408.0,820545216.0,0.0
PSID,0.0,26.0,16.0,0.0,0.0,1.0,0.0,29389.001953125,28645.16015625,35022.12109375,676.0,256.0,863713408.0,820545216.0,0.0
PSID,0.0,50.0,13.0,0.0,0.0,1.0,0.0,29389.001953125,29540.322265625,28076.8046875,2500.0,169.0,863713408.0,872630656.0,0.0
PSID,0.0,46.0,12.0,1.0,0.0,1.0,0.0,29389.001953125,30435.484375,22165.8984375,2116.0,144.0,863713408.0,926318720.0,0.0
PSID,0.0,43.0,14.0,0.0,0.0,0.0,0.0,29389.001953125,30435.484375,29554.53125,1849.0,196.0,863713408.0,926318720.0,0.0
PSID,0.0,26.0,14.0,0.0,0.0,0.0,0.0,29389.001953125,30435.484375,29554.53125,676.0,196.0,863713408.0,926318720.0,0.0
PSID,0.0,33.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,30435.484375,31032.2578125,1089.0,289.0,863713408.0,926318720.0,0.0
PSID,0.0,33.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,30435.484375,19210.4453125,1089.0,289.0,863713408.0,926318720.0,0.0
PSID,0.0,42.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,30437.2734375,26007.98828125,1764.0,144.0,863713408.0,926427584.0,0.0
PSID,0.0,34.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,30793.548828125,31180.03125,1156.0,144.0,863713408.0,948242624.0,0.0
PSID,0.0,34.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,30793.548828125,31180.03125,1156.0,144.0,863713408.0,948242624.0,0.0
PSID,0.0,34.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,31330.64453125,25712.44140625,1156.0,289.0,863713408.0,981609280.0,0.0
PSID,0.0,37.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,31330.64453125,33987.7109375,1369.0,289.0,863713408.0,981609280.0,0.0
PSID,0.0,34.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,32225.806640625,32672.53515625,1156.0,289.0,863713408.0,1038502592.0,0.0
PSID,0.0,37.0,12.0,1.0,0.0,1.0,0.0,29389.001953125,32225.806640625,44331.796875,1369.0,144.0,863713408.0,1038502592.0,0.0
PSID,0.0,26.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,32225.806640625,35465.4375,676.0,289.0,863713408.0,1038502592.0,0.0
PSID,0.0,36.0,17.0,0.0,0.0,1.0,0.0,29389.001953125,34911.2890625,32509.984375,1296.0,289.0,863713408.0,1218798080.0,0.0
PSID,0.0,28.0,14.0,0.0,0.0,0.0,0.0,29389.001953125,35448.38671875,33987.7109375,784.0,196.0,863713408.0,1256588160.0,0.0
PSID,0.0,31.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,35806.453125,39159.75390625,961.0,144.0,863713408.0,1282102144.0,0.0
PSID,0.0,25.0,14.0,0.0,0.0,1.0,0.0,29389.001953125,35806.453125,33839.9375,625.0,196.0,863713408.0,1282102144.0,0.0
PSID,0.0,31.0,14.0,0.0,0.0,1.0,0.0,29389.001953125,35806.453125,56153.609375,961.0,196.0,863713408.0,1282102144.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,41177.41796875,47287.25,784.0,144.0,863713408.0,1695579776.0,0.0
PSID,0.0,34.0,12.0,0.0,0.0,1.0,0.0,29389.001953125,42967.7421875,31032.2578125,1156.0,144.0,863713408.0,1846226816.0,0.0
PSID,0.0,47.0,14.0,1.0,0.0,1.0,0.0,29390.9609375,27750.0,36647.6171875,2209.0,196.0,863828608.0,770062528.0,0.0
PSID,0.0,35.0,12.0,0.0,0.0,1.0,0.0,29422.310546875,28645.16015625,29554.53125,1225.0,144.0,865672384.0,820545216.0,0.0
PSID,0.0,35.0,15.0,1.0,0.0,1.0,0.0,29477.169921875,34098.484375,19062.673828125,1225.0,225.0,868903552.0,1162706688.0,0.0
PSID,0.0,35.0,15.0,1.0,0.0,1.0,0.0,29477.169921875,34098.484375,19062.673828125,1225.0,225.0,868903552.0,1162706688.0,0.0
PSID,0.0,31.0,12.0,0.0,0.0,1.0,0.0,29584.9296875,26854.83984375,29554.53125,961.0,144.0,875268096.0,721182400.0,0.0
PSID,0.0,24.0,12.0,0.0,0.0,1.0,0.0,29780.85546875,30883.064453125,32509.984375,576.0,144.0,886899328.0,953763648.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,29976.78125,0.0,0.0,784.0,144.0,898607424.0,0.0,0.0
PSID,0.0,27.0,16.0,0.0,0.0,1.0,0.0,29976.78125,30793.548828125,51720.4296875,729.0,256.0,898607424.0,948242624.0,0.0
PSID,0.0,47.0,12.0,0.0,0.0,1.0,0.0,30074.744140625,33312.53125,15072.810546875,2209.0,144.0,904490240.0,1109724800.0,0.0
PSID,0.0,47.0,12.0,0.0,0.0,1.0,0.0,30074.744140625,33312.53125,15072.810546875,2209.0,144.0,904490240.0,1109724800.0,0.0
PSID,0.0,37.0,14.0,0.0,1.0,1.0,0.0,30108.052734375,26854.83984375,26554.74609375,1369.0,196.0,906494848.0,721182400.0,0.0
PSID,0.0,22.0,14.0,0.0,0.0,1.0,0.0,30368.634765625,20588.7109375,27485.71484375,484.0,196.0,922253952.0,423895008.0,0.0
PSID,0.0,47.0,12.0,0.0,0.0,1.0,0.0,30368.634765625,23274.193359375,25860.21484375,2209.0,144.0,922253952.0,541688064.0,0.0
PSID,0.0,32.0,14.0,0.0,0.0,1.0,0.0,30368.634765625,24169.35546875,22165.8984375,1024.0,196.0,922253952.0,584157760.0,0.0
PSID,0.0,29.0,15.0,0.0,0.0,0.0,0.0,30368.634765625,28645.16015625,44331.796875,841.0,225.0,922253952.0,820545216.0,0.0
PSID,0.0,27.0,16.0,0.0,0.0,0.0,0.0,30368.634765625,31330.64453125,36943.1640625,729.0,256.0,922253952.0,981609280.0,0.0
PSID,0.0,37.0,14.0,0.0,0.0,1.0,0.0,30368.634765625,44758.06640625,81274.9609375,1369.0,196.0,922253952.0,2003284480.0,0.0
PSID,0.0,37.0,14.0,0.0,0.0,1.0,0.0,30368.634765625,44758.06640625,81274.9609375,1369.0,196.0,922253952.0,2003284480.0,0.0
PSID,0.0,43.0,12.0,0.0,0.0,1.0,0.0,30564.5625,23811.2890625,31032.2578125,1849.0,144.0,934192512.0,566977472.0,0.0
PSID,0.0,43.0,12.0,0.0,0.0,1.0,0.0,30564.5625,23811.2890625,31032.2578125,1849.0,144.0,934192512.0,566977472.0,0.0
PSID,0.0,34.0,12.0,0.0,0.0,1.0,0.0,30564.5625,24885.484375,24678.033203125,1156.0,144.0,934192512.0,619287360.0,0.0
PSID,0.0,30.0,12.0,0.0,0.0,1.0,0.0,30564.5625,26854.83984375,14777.265625,900.0,144.0,934192512.0,721182400.0,0.0
PSID,0.0,39.0,16.0,0.0,0.0,0.0,0.0,30564.5625,28645.16015625,33987.7109375,1521.0,256.0,934192512.0,820545216.0,0.0
PSID,0.0,35.0,16.0,0.0,0.0,1.0,0.0,30564.5625,29540.322265625,37120.4921875,1225.0,256.0,934192512.0,872630656.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,30564.5625,32941.93359375,36204.30078125,784.0,144.0,934192512.0,1085170944.0,0.0
PSID,0.0,32.0,12.0,0.0,0.0,1.0,0.0,30564.5625,35806.453125,23052.53515625,1024.0,144.0,934192512.0,1282102144.0,0.0
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,30564.5625,39387.09765625,39898.6171875,676.0,144.0,934192512.0,1551343488.0,0.0
PSID,0.0,30.0,12.0,1.0,0.0,1.0,0.0,30758.529296875,35448.38671875,48247.7734375,900.0,144.0,946087104.0,1256588160.0,0.0
PSID,0.0,27.0,12.0,0.0,0.0,1.0,0.0,30760.48828125,25064.515625,31908.55078125,729.0,144.0,946207616.0,628229952.0,0.0
